z,p,k,epsilon
0,-3.323525,0.1281054,0.3963442
0.7040816,-3.296746,0.2980485,0.05970445
1.408163,-3.344677,0.402148,0.05865565
2.112245,-3.437762,0.4864725,0.06489544
2.816327,-3.572143,0.5535844,0.0728963
3.520408,-3.709945,0.6023535,0.07940343
4.22449,-3.783143,0.6410968,0.08487642
4.928571,-3.782722,0.6856496,0.09511816
5.632653,-3.76966,0.774599,0.1269095
6.336735,-3.745084,0.97148,0.2243373
7.040816,-3.696068,1.356181,0.4948541
7.744898,-3.574734,1.741439,0.898506
8.44898,-3.328919,1.53115,0.7739604
9.153061,-3.029046,1.047906,0.2951048
9.857143,-2.751356,0.8846483,0.1263518
10.56122,-2.500382,0.8187492,0.07475053
11.26531,-2.271771,0.761919,0.05063857
11.96939,-2.063878,0.7074975,0.03643579
12.67347,-1.875828,0.6578083,0.02732078
13.37755,-1.704932,0.6140861,0.02120969
14.08163,-1.553363,0.5776059,0.01705749
14.78571,-1.429178,0.5500308,0.01439484
15.4898,-1.290839,0.5212872,0.01197768
16.19388,-1.178774,0.5004681,0.01041012
16.89796,-1.078946,0.4835672,0.009240519
17.60204,-0.9880353,0.4695429,0.00832706
18.30612,-0.9052739,0.4579068,0.007599399
19.0102,-0.8321151,0.4482579,0.007009962
19.71429,-0.7648144,0.4400504,0.006518386
20.41837,-0.7033443,0.4331318,0.006108114
21.12245,-0.6462121,0.4272444,0.00576194
21.82653,-0.5985032,0.4224806,0.005482039
22.53061,-0.5514979,0.4176125,0.00519587
23.23469,-0.5088513,0.4134922,0.004957517
23.93878,-0.4670955,0.4096759,0.004736778
24.64286,-0.4327666,0.4064635,0.00455194
25.34694,-0.3989984,0.4033718,0.004376238
26.05102,-0.3671875,0.4005725,0.0042168
26.7551,-0.3398205,0.398085,0.004078578
27.45918,-0.3126946,0.3956598,0.003945161
28.16327,-0.286969,0.393456,0.0038245
28.86735,-0.2643762,0.3914853,0.003719439
29.57143,-0.2420288,0.3895635,0.003617893
30.27551,-0.2206543,0.3878056,0.003525647
30.97959,-0.2016922,0.386259,0.003446282
31.68367,-0.1829648,0.3847739,0.003370778
32.38776,-0.1645649,0.3834013,0.003301254
33.09184,-0.1481683,0.3822367,0.003243152
33.79592,-0.1321863,0.3811707,0.00319046
34.5,-0.1164229,0.3801608,0.003140505
