z,p,k,epsilon
0,-2.567185,1.346666,13.50802
0.7040816,-2.790474,1.211464,0.5609842
1.408163,-2.964446,1.277301,0.398975
2.112245,-2.900904,1.212727,0.3119226
2.816327,-2.793811,1.106362,0.2681938
3.520408,-2.434485,1.039442,0.2262886
4.22449,-1.739831,0.9797886,0.1550301
4.928571,-0.9671018,0.8930617,0.09958716
5.632653,-0.436204,0.8017983,0.06669724
6.336735,-0.1108654,0.7219047,0.04744019
7.040816,0.0750379,0.6618075,0.03598648
7.744898,0.1536443,0.6168924,0.02870352
8.44898,0.178522,0.582579,0.02371973
9.153061,0.1738447,0.5559607,0.02014028
9.857143,0.1541512,0.5348156,0.01745771
10.56122,0.1283431,0.5176724,0.01538413
11.26531,0.1001679,0.503489,0.01373693
11.96939,0.07280174,0.4915398,0.01239609
12.67347,0.04751562,0.4813455,0.01128631
13.37755,0.02480118,0.4725057,0.01034932
14.08163,0.005495116,0.4649551,0.009565961
14.78571,-0.01214762,0.4584531,0.008906534
15.4898,-0.0249037,0.4524925,0.008316348
16.19388,-0.03677685,0.4470527,0.007789512
16.89796,-0.04791299,0.4420678,0.007326484
17.60204,-0.05543645,0.4377044,0.006920173
18.30612,-0.06224366,0.4335806,0.006549746
19.0102,-0.06727625,0.4298863,0.006227638
19.71429,-0.07052726,0.4264522,0.005933947
20.41837,-0.07366775,0.4231375,0.005662615
21.12245,-0.07529346,0.420097,0.005416295
21.82653,-0.07623063,0.4172678,0.005195669
22.53061,-0.0758427,0.4146805,0.005004451
23.23469,-0.07538516,0.4121036,0.004815668
23.93878,-0.07525345,0.4093518,0.00461717
24.64286,-0.07315164,0.4070808,0.004465619
25.34694,-0.07106999,0.4048123,0.004314303
26.05102,-0.06909957,0.4025524,0.004167232
26.7551,-0.06625485,0.4005532,0.004045939
27.45918,-0.06341013,0.398554,0.003924646
28.16327,-0.06062666,0.3965899,0.003808292
28.86735,-0.05734412,0.3948707,0.003712546
29.57143,-0.05406159,0.3931514,0.003616801
30.27551,-0.05084683,0.3914633,0.003524284
30.97959,-0.04731456,0.3900529,0.003451267
31.68367,-0.04378229,0.3886426,0.00337825
32.38776,-0.04035742,0.3872278,0.003305415
33.09184,-0.03679765,0.3861582,0.003252981
33.79592,-0.03328072,0.3850981,0.003201059
34.5,-0.02979514,0.3840362,0.003149103
