z,U_0,U_1,U_2
3.634152e-18,-1.134051e-16,1.938588e-17,2.017823e-19
0.7040816,-1.92867,0.7984856,0.1091659
1.408163,-1.726791,1.529874,0.1112545
2.112245,-1.521436,2.074236,0.1442121
2.816327,-1.348548,2.442349,0.2434729
3.520408,-1.190916,2.765961,0.4213088
4.22449,-1.03554,3.134133,0.5580386
4.928571,-0.8950927,3.469001,0.6117768
5.632653,-0.7631145,3.748789,0.6095845
6.336735,-0.6567065,3.974116,0.5949984
7.040816,-0.5670143,4.163777,0.5727014
7.744898,-0.4912281,4.326923,0.546901
8.44898,-0.4269919,4.46975,0.5191961
9.153061,-0.3721363,4.595732,0.490827
9.857143,-0.3250916,4.70769,0.4624955
10.56122,-0.2847059,4.807612,0.4348029
11.26531,-0.2499132,4.897356,0.4079542
11.96939,-0.2198125,4.978457,0.3822881
12.67347,-0.1937218,5.052079,0.3579701
13.37755,-0.1709078,5.119702,0.3349292
14.08163,-0.1512943,5.180526,0.3138668
14.78571,-0.1357021,5.231327,0.296017
15.4898,-0.1189197,5.289382,0.2753384
16.19388,-0.1058819,5.337556,0.2585311
16.89796,-0.09417602,5.382041,0.2427483
17.60204,-0.08410265,5.423711,0.2284705
18.30612,-0.07514802,5.462749,0.2149303
19.0102,-0.06748323,5.498846,0.2029252
19.71429,-0.060628,5.532825,0.1918613
20.41837,-0.05439935,5.564575,0.1815806
21.12245,-0.04897991,5.594418,0.1721477
21.82653,-0.04496713,5.617747,0.1649199
22.53061,-0.04008747,5.648,0.1560693
23.23469,-0.03586,5.673175,0.1488084
23.93878,-0.0322644,5.697256,0.1419957
24.64286,-0.0294577,5.71916,0.1363676
25.34694,-0.02642898,5.739556,0.1312085
26.05102,-0.02395461,5.758817,0.1263895
26.7551,-0.02187667,5.77679,0.1221942
27.45918,-0.01961754,5.793587,0.1183723
28.16327,-0.01781864,5.809137,0.1148897
28.86735,-0.01626684,5.823623,0.111888
29.57143,-0.01458191,5.837045,0.1091728
30.27551,-0.01322431,5.849254,0.1067169
30.97959,-0.01206404,5.8606,0.1046696
31.68367,-0.010815,5.870797,0.1028708
32.38776,-0.009762541,5.879951,0.1012312
33.09184,-0.008870948,5.888433,0.0999804
33.79592,-0.008003055,5.895519,0.09889743
34.5,-0.007214134,5.901835,0.0979203
