z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.08851598,2.021818,-0.08451304
1.408163,-0.01785657,2.338504,-0.2289278
2.112245,-0.01296295,2.923885,-0.3032585
2.816327,0.02349435,3.72396,-0.4246242
3.520408,-0.05854493,4.238277,-0.6117348
4.22449,-0.3025302,4.380117,-0.7301511
4.928571,-0.6828513,4.484076,-0.6717472
5.632653,-0.9878885,4.596658,-0.413983
6.336735,-1.113858,4.668059,-0.1028279
7.040816,-1.052391,4.736878,0.1540113
7.744898,-0.9058606,4.815606,0.2964781
8.44898,-0.7572217,4.893969,0.3537169
9.153061,-0.6335255,4.967472,0.3723431
9.857143,-0.5323662,5.034137,0.3716636
10.56122,-0.4502083,5.094608,0.3610827
11.26531,-0.3833017,5.149807,0.3455444
11.96939,-0.3282736,5.200786,0.3277279
12.67347,-0.2827116,5.248161,0.3091744
13.37755,-0.2444536,5.292785,0.2906068
14.08163,-0.2128281,5.33389,0.2730147
14.78571,-0.1889244,5.368416,0.2581168
15.4898,-0.1624248,5.410031,0.2401891
16.19388,-0.1428028,5.445108,0.2254015
16.89796,-0.125945,5.478308,0.2116898
17.60204,-0.1114043,5.509505,0.1991979
18.30612,-0.09857654,5.539185,0.1875106
19.0102,-0.08785473,5.567432,0.177038
19.71429,-0.07830546,5.594374,0.1673504
20.41837,-0.06992924,5.619851,0.1584694
21.12245,-0.06258562,5.643793,0.1502603
21.82653,-0.05669459,5.664368,0.1436062
22.53061,-0.05049963,5.687955,0.1361798
23.23469,-0.04531133,5.708247,0.1304699
23.93878,-0.0402943,5.728582,0.1242252
24.64286,-0.03660512,5.746856,0.1193989
25.34694,-0.03289901,5.764197,0.1151408
26.05102,-0.02954587,5.780779,0.1108536
26.7551,-0.02687288,5.795901,0.1074018
27.45918,-0.02417158,5.810353,0.1042953
28.16327,-0.02176843,5.823906,0.1012214
28.86735,-0.01981048,5.836098,0.09880861
29.57143,-0.01782948,5.847694,0.09664321
30.27551,-0.01605247,5.858401,0.0945202
30.97959,-0.01461798,5.867868,0.09291905
31.68367,-0.01317422,5.876645,0.09153214
32.38776,-0.01183803,5.884689,0.09015333
33.09184,-0.01080096,5.891629,0.08918373
33.79592,-0.009789814,5.897642,0.08840424
34.5,-0.008836776,5.903216,0.08763023
