z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.2635512,2.067404,-0.06792882
1.408163,-0.2252254,2.572041,-0.1459818
2.112245,-0.2032811,3.078014,-0.1955168
2.816327,-0.208531,3.526636,-0.1924946
3.520408,-0.2442211,3.746158,-0.1752792
4.22449,-0.2510609,3.67621,-0.2122981
4.928571,-0.1689011,3.469606,-0.2860571
5.632653,-0.03441126,3.37083,-0.3511456
6.336735,0.1551447,3.610671,-0.3582903
7.040816,0.3231433,4.202298,-0.2860214
7.744898,0.4077998,4.720769,-0.1512445
8.44898,0.4132252,4.969231,-0.0431082
9.153061,0.3871562,5.089185,0.0249925
9.857143,0.3513208,5.167648,0.06891007
10.56122,0.3137025,5.228062,0.09765508
11.26531,0.2776601,5.278524,0.1160557
11.96939,0.2445767,5.322394,0.1274404
12.67347,0.2148942,5.361521,0.1338438
13.37755,0.1884715,5.397335,0.1367149
14.08163,0.1657115,5.429831,0.1372223
14.78571,0.1462141,5.459485,0.1359764
15.4898,0.1285368,5.488472,0.1333351
16.19388,0.113005,5.516355,0.1298576
16.89796,0.09969684,5.542442,0.1253473
17.60204,0.0882319,5.567458,0.1214317
18.30612,0.07807466,5.591604,0.117038
19.0102,0.06959429,5.614323,0.1128253
19.71429,0.06207495,5.636333,0.1088838
20.41837,0.05543487,5.657377,0.1047018
21.12245,0.0495482,5.677622,0.101098
21.82653,0.04454721,5.696667,0.09776867
22.53061,0.04022282,5.714789,0.0943182
23.23469,0.03622461,5.732298,0.09144626
23.93878,0.03225469,5.749739,0.08854533
24.64286,0.02931535,5.764942,0.0863382
25.34694,0.02637988,5.780124,0.08414465
26.05102,0.02365128,5.794861,0.08185662
26.7551,0.02150762,5.807625,0.08029741
27.45918,0.01936396,5.820388,0.07873819
28.16327,0.01741424,5.83259,0.07715065
28.86735,0.01585714,5.842866,0.07611797
29.57143,0.01430004,5.853142,0.07508528
30.27551,0.01287054,5.863,0.07402808
30.97959,0.01175679,5.870761,0.07345344
31.68367,0.01064305,5.878523,0.0728788
32.38776,0.009579594,5.886212,0.07225155
33.09184,0.008820331,5.891556,0.07199979
33.79592,0.008067643,5.896836,0.07176091
34.5,0.007325022,5.90211,0.07151185
