z,p,k,epsilon
0,3.754511,0.5556543,3.580561
0.7040816,3.671417,0.9785219,0.328526
1.408163,3.622533,1.146109,0.291635
2.112245,3.828385,1.240382,0.2707426
2.816327,4.124386,1.371291,0.2720564
3.520408,4.198803,1.506468,0.2778366
4.22449,3.734744,1.605872,0.2776187
4.928571,2.588414,1.559757,0.2376398
5.632653,1.355428,1.356428,0.1635054
6.336735,0.5288159,1.122373,0.1033076
7.040816,0.01537261,0.9179358,0.06389556
7.744898,-0.188866,0.7707804,0.04219028
8.44898,-0.3003281,0.6686182,0.02995726
9.153061,-0.3493983,0.5993636,0.02279956
9.857143,-0.3664077,0.5527285,0.01839094
10.56122,-0.3658686,0.5205045,0.01546522
11.26531,-0.3560357,0.4975712,0.01340293
11.96939,-0.3409492,0.4807173,0.01187707
12.67347,-0.3240027,0.4679913,0.01070131
13.37755,-0.3063642,0.4580656,0.009760535
14.08163,-0.2893731,0.4502483,0.00899968
14.78571,-0.2727977,0.4442529,0.008404863
15.4898,-0.2564009,0.438414,0.007815406
16.19388,-0.2397553,0.433801,0.007342504
16.89796,-0.2270518,0.4298374,0.006930832
17.60204,-0.212212,0.4262575,0.006562551
18.30612,-0.199667,0.4230421,0.006233841
19.0102,-0.1877348,0.420158,0.005941524
19.71429,-0.1756396,0.4174865,0.005676639
20.41837,-0.1654631,0.4149927,0.005434393
21.12245,-0.1547188,0.4126365,0.005212524
21.82653,-0.1466432,0.4107937,0.005043241
22.53061,-0.135938,0.4084743,0.004838863
23.23469,-0.1272261,0.4062456,0.004648663
23.93878,-0.1183528,0.4042424,0.004485674
24.64286,-0.1102134,0.4023778,0.004338869
25.34694,-0.1032555,0.4005573,0.004199683
26.05102,-0.09547735,0.3987802,0.004070474
26.7551,-0.08860169,0.3971032,0.003952972
27.45918,-0.08238443,0.3954647,0.003840548
28.16327,-0.07548667,0.393886,0.00373751
28.86735,-0.06941608,0.3924074,0.003643956
29.57143,-0.06386128,0.3909714,0.003554662
30.27551,-0.05787765,0.3896099,0.003473416
30.97959,-0.05238122,0.3883564,0.003400401
31.68367,-0.04725981,0.3871631,0.003332068
32.38776,-0.04170907,0.3860468,0.003269821
33.09184,-0.03651738,0.3850452,0.003215001
33.79592,-0.03211248,0.3841421,0.003166409
34.5,-0.02771682,0.3832985,0.003121478
