z,U_0,U_1,U_2
3.643498e-18,-1.24515e-18,3.243652e-17,1.670665e-19
0.7040816,0.488851,0.2915918,0.03203721
1.408163,0.9020285,0.203336,-0.06004236
2.112245,1.547351,0.1394931,-0.2130598
2.816327,2.474956,0.08365455,-0.3430391
3.520408,3.434639,0.0382606,-0.343871
4.22449,4.054962,0.02552248,-0.2394798
4.928571,4.379419,0.02266532,-0.137992
5.632653,4.582774,0.01863798,-0.06664339
6.336735,4.729016,0.01272864,-0.01904576
7.040816,4.842368,0.006898881,0.01276371
7.744898,4.934123,0.001936085,0.0338579
8.44898,5.010844,-0.002027289,0.0476822
9.153061,5.076613,-0.005104327,0.05644969
9.857143,5.13434,-0.007399182,0.06181053
10.56122,5.185865,-0.009054935,0.06478231
11.26531,5.232537,-0.01019276,0.06608535
11.96939,5.275422,-0.01091666,0.0662548
12.67347,5.315219,-0.01130997,0.06566341
13.37755,5.3528,-0.01141932,0.06451864
14.08163,5.387539,-0.01132104,0.06307247
14.78571,5.420105,-0.01107292,0.06145953
15.4898,5.451431,-0.01068481,0.05965523
16.19388,5.482201,-0.01016325,0.05774412
16.89796,5.510848,-0.009651513,0.05593828
17.60204,5.538387,-0.00906163,0.05417574
18.30612,5.564865,-0.008507237,0.05247905
19.0102,5.589726,-0.007966148,0.05091596
19.71429,5.61382,-0.007402,0.04944592
20.41837,5.636816,-0.006893634,0.04808496
21.12245,5.658208,-0.006402907,0.04687856
21.82653,5.675711,-0.006012855,0.04594795
22.53061,5.697741,-0.00543613,0.04465939
23.23469,5.718576,-0.004949851,0.04357706
23.93878,5.73718,-0.004637273,0.04292757
24.64286,5.753824,-0.004356578,0.04254545
25.34694,5.770239,-0.003999948,0.04193416
26.05102,5.786181,-0.003606071,0.0412981
26.7551,5.800044,-0.003394993,0.04120535
27.45918,5.813885,-0.003102758,0.04088701
28.16327,5.827155,-0.002804682,0.04060455
28.86735,5.838363,-0.002649249,0.04071846
29.57143,5.849589,-0.00243285,0.04066615
30.27551,5.8603,-0.002211271,0.0406279
30.97959,5.868991,-0.002102844,0.04092682
31.68367,5.877583,-0.001963138,0.04113756
32.38776,5.88587,-0.001807566,0.04131301
33.09184,5.892204,-0.001742707,0.04171321
33.79592,5.898183,-0.001677355,0.04207068
34.5,5.904202,-0.001578924,0.04235298
