z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.8946161,0.02003045,0.121394
1.408163,1.037812,-0.083702,0.05386876
2.112245,1.582071,-0.1419329,-0.04094286
2.816327,2.536404,-0.1509857,-0.1169235
3.520408,3.644272,-0.1064188,-0.1102229
4.22449,4.265687,-0.05930764,-0.04050745
4.928571,4.528992,-0.05118855,0.02176837
5.632653,4.692049,-0.05447225,0.06790371
6.336735,4.810525,-0.05799675,0.09893272
7.040816,4.902786,-0.0592848,0.1181292
7.744898,4.977944,-0.05841456,0.1286771
8.44898,5.041726,-0.05606914,0.1331816
9.153061,5.097499,-0.05278933,0.1334818
9.857143,5.147597,-0.04906774,0.1310445
10.56122,5.193457,-0.04521767,0.1268337
11.26531,5.236055,-0.04143927,0.1215776
11.96939,5.276003,-0.03784003,0.1158464
12.67347,5.313732,-0.03447366,0.1099902
13.37755,5.349646,-0.03132871,0.1041809
14.08163,5.383675,-0.02842228,0.09855585
14.78571,5.414555,-0.02589197,0.09355227
15.4898,5.447592,-0.02327158,0.08815143
16.19388,5.477649,-0.02106372,0.08344567
16.89796,5.506441,-0.01912797,0.07925768
17.60204,5.534103,-0.01729809,0.0752544
18.30612,5.560685,-0.01562851,0.07154722
19.0102,5.586062,-0.01418267,0.06816478
19.71429,5.610437,-0.01286959,0.06515719
20.41837,5.633779,-0.01171512,0.06247131
21.12245,5.656049,-0.01063414,0.05997935
21.82653,5.676891,-0.009673098,0.05777962
22.53061,5.697173,-0.008808645,0.05590736
23.23469,5.716498,-0.007987344,0.05404214
23.93878,5.735644,-0.007214119,0.05234496
24.64286,5.752673,-0.00662098,0.05118852
25.34694,5.769386,-0.006006125,0.04993299
26.05102,5.785475,-0.005438307,0.04889018
26.7551,5.799711,-0.004990118,0.04818205
27.45918,5.813796,-0.004529915,0.0474224
28.16327,5.827175,-0.00411133,0.04684618
28.86735,5.838713,-0.003781822,0.04650672
29.57143,5.85014,-0.003444331,0.04613437
30.27551,5.860929,-0.00313466,0.04588254
30.97959,5.869889,-0.002902586,0.04587053
31.68367,5.87865,-0.002666226,0.04583596
32.38776,5.886985,-0.002444168,0.04585727
33.09184,5.893519,-0.002296152,0.04607481
33.79592,5.899631,-0.002148516,0.04624576
34.5,5.905668,-0.002003389,0.04641866
