z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.8318816,-0.1276014,0.08846938
1.408163,-0.8329072,-0.1267809,0.159566
2.112245,-0.776072,-0.1354555,0.2270867
2.816327,-0.6833191,-0.1392317,0.2857974
3.520408,-0.5273736,-0.1415923,0.3231243
4.22449,-0.2811673,-0.1384784,0.3255039
4.928571,0.06976361,-0.1155804,0.2806723
5.632653,0.7775319,-0.02747297,0.1178473
6.336735,3.346337,-0.04248408,-0.1349927
7.040816,3.944828,-0.01678546,-0.1778603
7.744898,4.344234,0.006452809,-0.1983957
8.44898,4.638597,0.01530376,-0.1944893
9.153061,4.84211,0.01718712,-0.180575
9.857143,4.980447,0.01659537,-0.1632536
10.56122,5.078867,0.01508738,-0.1457804
11.26531,5.153908,0.01336078,-0.1293142
11.96939,5.215137,0.01166279,-0.1141666
12.67347,5.267523,0.01010958,-0.1003644
13.37755,5.314267,0.008734204,-0.08774343
14.08163,5.355871,0.0075551,-0.07653655
14.78571,5.38994,0.006593923,-0.06753282
15.4898,5.430538,0.00560369,-0.05699494
16.19388,5.464315,0.004818864,-0.04882539
16.89796,5.49583,0.004103479,-0.0414963
17.60204,5.525402,0.003540965,-0.03488539
18.30612,5.553573,0.002989886,-0.02891921
19.0102,5.580091,0.002646047,-0.02371959
19.71429,5.605455,0.00227494,-0.01899643
20.41837,5.629316,0.001941384,-0.0147302
21.12245,5.651778,0.001705164,-0.01091327
21.82653,5.671186,0.001478835,-0.007771991
22.53061,5.693555,0.001221638,-0.004463829
23.23469,5.71282,0.001097357,-0.001518026
23.93878,5.731194,0.0008880403,0.001157477
24.64286,5.748246,0.0008051445,0.003314812
25.34694,5.764634,0.000724476,0.00557657
26.05102,5.779943,0.000589819,0.007536818
26.7551,5.794107,0.000536221,0.009331787
27.45918,5.80777,0.0004816345,0.0111802
28.16327,5.820332,0.0003887401,0.01276568
28.86735,5.831816,0.0003510597,0.01425831
29.57143,5.842833,0.0003121688,0.01578475
30.27551,5.852842,0.0002434668,0.01712272
30.97959,5.861827,0.0002142933,0.01839356
31.68367,5.870256,0.0001848748,0.0197055
32.38776,5.877895,0.000131919,0.02092894
33.09184,5.884565,0.0001060173,0.02202702
33.79592,5.89048,8.195156e-05,0.02308398
34.5,5.895941,4.728478e-05,0.02405311
