z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.8911096,-0.02806898,0.1109365
1.408163,1.045905,0.08478713,0.03889187
2.112245,1.603211,0.1463668,-0.05199895
2.816327,2.564053,0.1531168,-0.1219267
3.520408,3.659267,0.1081273,-0.112162
4.22449,4.269465,0.06152517,-0.04078936
4.928571,4.530952,0.05145447,0.02218297
5.632653,4.692234,0.05536755,0.06841262
6.336735,4.810325,0.0585911,0.09931622
7.040816,4.902403,0.05971741,0.1184038
7.744898,4.977478,0.05874367,0.1288724
8.44898,5.041238,0.05632206,0.1333214
9.153061,5.097024,0.05298258,0.1335836
9.857143,5.147155,0.04921291,0.1311207
10.56122,5.193059,0.04532388,0.1268931
11.26531,5.235702,0.04151414,0.121626
11.96939,5.275695,0.03788999,0.1158878
12.67347,5.313466,0.03450422,0.1100267
13.37755,5.349416,0.03134444,0.1042138
14.08163,5.383477,0.02842708,0.09858619
14.78571,5.414383,0.02588904,0.09358047
15.4898,5.447417,0.02326898,0.08818996
16.19388,5.47752,0.02105035,0.08347095
16.89796,5.506329,0.0191117,0.07928117
17.60204,5.534005,0.01727986,0.07527675
18.30612,5.560599,0.01560916,0.07156849
19.0102,5.585987,0.01416257,0.06818508
19.71429,5.61037,0.01284919,0.06517651
20.41837,5.63372,0.01169473,0.06248953
21.12245,5.655996,0.01061391,0.0599967
21.82653,5.676844,0.00965332,0.05779624
22.53061,5.697131,0.00878944,0.0559232
23.23469,5.716461,0.007968726,0.05405748
23.93878,5.735599,0.007179119,0.05240161
24.64286,5.752643,0.006603759,0.05120242
25.34694,5.769359,0.005989617,0.04994642
26.05102,5.785447,0.0054163,0.04891745
26.7551,5.799689,0.004975131,0.04819431
27.45918,5.813776,0.004515683,0.04743423
28.16327,5.827155,0.004094474,0.04686487
28.86735,5.838697,0.003769147,0.0465176
29.57143,5.850126,0.003432414,0.04614489
30.27551,5.860913,0.003119443,0.04590131
30.97959,5.869878,0.002892192,0.0458803
31.68367,5.878639,0.002656562,0.04584544
32.38776,5.886971,0.002429794,0.04587863
33.09184,5.89351,0.002287927,0.04608372
33.79592,5.899624,0.002140963,0.04625447
34.5,5.90566,0.001995868,0.04642882
