z,U_0,U_1,U_2
3.634151e-18,3.563014e-17,-1.253986e-17,-1.757e-19
0.7040816,0.9044465,-0.1999229,-0.09047573
1.408163,1.440035,-0.2015777,-0.2018989
2.112245,2.074078,-0.1773059,-0.3181178
2.816327,2.773209,-0.1289229,-0.3946561
3.520408,3.393471,-0.07375186,-0.3859324
4.22449,3.856403,-0.05082726,-0.309577
4.928571,4.17926,-0.05647265,-0.2290672
5.632653,4.417607,-0.06325045,-0.1657357
6.336735,4.593831,-0.06616356,-0.1230492
7.040816,4.731974,-0.06488061,-0.09274229
7.744898,4.843948,-0.0610225,-0.07081816
8.44898,4.937239,-0.05581179,-0.05451273
9.153061,5.016897,-0.05008316,-0.04193525
9.857143,5.086004,-0.04422181,-0.03196847
10.56122,5.146853,-0.03854756,-0.02386724
11.26531,5.201216,-0.03325301,-0.01711476
11.96939,5.250443,-0.02842375,-0.01138393
12.67347,5.295449,-0.02409912,-0.006491956
13.37755,5.337288,-0.02025709,-0.002232318
14.08163,5.375475,-0.01696707,0.001378474
14.78571,5.407558,-0.01440247,0.004213193
15.4898,5.44526,-0.01159111,0.007380509
16.19388,5.477162,-0.009574609,0.009746318
16.89796,5.507217,-0.00781332,0.01187938
17.60204,5.535544,-0.006375782,0.01365245
18.30612,5.562628,-0.005183763,0.01533322
19.0102,5.588201,-0.004181946,0.01669244
19.71429,5.612722,-0.003390731,0.01792284
20.41837,5.636021,-0.002692146,0.01904583
21.12245,5.657961,-0.002117985,0.02008273
21.82653,5.677212,-0.001730779,0.02096089
22.53061,5.698248,-0.001350584,0.0218915
23.23469,5.717118,-0.00109918,0.02256726
23.93878,5.736152,-0.0007418733,0.02351183
24.64286,5.752974,-0.0005307147,0.02423618
25.34694,5.76918,-0.0004007399,0.02483352
26.05102,5.784615,-0.0002402452,0.02555337
26.7551,5.798628,-0.0001240918,0.026266
27.45918,5.812224,-5.580743e-05,0.02688008
28.16327,5.824964,4.411942e-05,0.02759055
28.86735,5.836331,0.0001224496,0.02829292
29.57143,5.84733,0.0001674188,0.02891993
30.27551,5.85752,0.0002415361,0.02962039
30.97959,5.866394,0.0003125338,0.03034316
31.68367,5.87481,0.0003582734,0.03101736
32.38776,5.882603,0.0004294895,0.03175558
33.09184,5.889152,0.0005118009,0.03248306
33.79592,5.895029,0.0005714658,0.0331199
34.5,5.900602,0.000641328,0.03375198
