z,p,k,epsilon
3.634151e-18,-4.357301,0.8782062,7.116027
0.7040816,-4.578847,1.21775,0.9441125
1.408163,-4.575626,1.62987,1.241599
2.112245,-4.438667,1.734854,1.27167
2.816327,-4.295678,1.634411,1.10077
3.520408,-3.988724,1.338161,0.6494184
4.22449,-3.514696,1.089803,0.2946734
4.928571,-3.053173,0.9409837,0.1567465
5.632653,-2.629589,0.8227077,0.09291392
6.336735,-2.281676,0.7296985,0.05960067
7.040816,-1.986024,0.6581187,0.04126039
7.744898,-1.735408,0.603835,0.03054889
8.44898,-1.523004,0.5628535,0.02390269
9.153061,-1.341739,0.531534,0.01950056
9.857143,-1.187715,0.5077642,0.01647172
10.56122,-1.056648,0.4896315,0.01429481
11.26531,-0.9444781,0.4755822,0.01266075
11.96939,-0.8477712,0.464497,0.01138593
12.67347,-0.764173,0.4556425,0.01036541
13.37755,-0.6906984,0.4483532,0.009520935
14.08163,-0.6274919,0.4424029,0.008825107
14.78571,-0.5774864,0.4378588,0.008289929
15.4898,-0.5207841,0.4328958,0.007707543
16.19388,-0.4764252,0.4290476,0.007255266
16.89796,-0.4376456,0.4256591,0.006859121
17.60204,-0.4018143,0.4225861,0.006506179
18.30612,-0.3694741,0.4197447,0.006187441
19.0102,-0.3406798,0.4171381,0.005900985
19.71429,-0.3143873,0.4146911,0.005639486
20.41837,-0.2907324,0.4123894,0.005401562
21.12245,-0.2684806,0.4102037,0.005185342
21.82653,-0.2501369,0.4082856,0.005001455
22.53061,-0.2304907,0.4061751,0.004808106
23.23469,-0.2124731,0.4042238,0.004636945
23.93878,-0.1955576,0.4022376,0.004467091
24.64286,-0.1813298,0.4004521,0.004323387
25.34694,-0.1667773,0.398682,0.004185042
26.05102,-0.1542866,0.3969602,0.0040555
26.7551,-0.1425069,0.3953439,0.003940506
27.45918,-0.1305342,0.3937456,0.003828844
28.16327,-0.1201912,0.3922045,0.003725344
28.86735,-0.1102314,0.3907798,0.003634012
29.57143,-0.1001758,0.3893796,0.003545447
30.27551,-0.09139542,0.3880427,0.003463606
30.97959,-0.08285554,0.3868409,0.003392611
31.68367,-0.07414141,0.3856807,0.003324937
32.38776,-0.06611507,0.384578,0.003261969
33.09184,-0.0586765,0.3836261,0.003209017
33.79592,-0.05134033,0.3827523,0.003160972
34.5,-0.0445529,0.3819125,0.003115185
