z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.5729117,-1.947124,0.1430433
1.408163,1.345879,-1.742865,0.1852737
2.112245,1.944529,-1.559024,0.2926072
2.816327,2.411195,-1.42297,0.4922619
3.520408,2.877322,-1.288989,0.7413018
4.22449,3.392128,-1.11241,0.9049722
4.928571,3.843909,-0.9066335,0.9200661
5.632653,4.163133,-0.7205829,0.8563653
6.336735,4.407981,-0.558451,0.7581141
7.040816,4.579422,-0.4371548,0.6682164
7.744898,4.71207,-0.3437861,0.586056
8.44898,4.819028,-0.2721342,0.5134868
9.153061,4.908737,-0.2173159,0.450713
9.857143,4.986182,-0.175247,0.3969204
10.56122,5.054514,-0.142834,0.3510014
11.26531,5.11557,-0.1176731,0.3119909
11.96939,5.17106,-0.09784732,0.2786231
12.67347,5.221996,-0.0820757,0.2499961
13.37755,5.269514,-0.06933467,0.2251816
14.08163,5.313151,-0.0591378,0.204038
14.78571,5.353034,-0.0509362,0.1860913
15.4898,5.392002,-0.04390483,0.1698332
16.19388,5.429125,-0.03797228,0.1555129
16.89796,5.463106,-0.03315768,0.143382
17.60204,5.49591,-0.02899874,0.132522
18.30612,5.52704,-0.02544333,0.1228824
19.0102,5.555993,-0.02252192,0.1146711
19.71429,5.583881,-0.01996365,0.1072357
20.41837,5.610102,-0.01776524,0.1006814
21.12245,5.635339,-0.01581513,0.09472647
21.82653,5.658888,-0.01416361,0.08956625
22.53061,5.680126,-0.01283615,0.08537687
23.23469,5.70155,-0.01153242,0.08129077
23.93878,5.72365,-0.0101927,0.07706355
24.64286,5.741847,-0.009279251,0.07431204
25.34694,5.760186,-0.008346395,0.07150185
26.05102,5.777954,-0.007472927,0.06886728
26.7551,5.793236,-0.006804618,0.066996
27.45918,5.808588,-0.006127978,0.06509656
28.16327,5.82325,-0.005504678,0.06337096
28.86735,5.835621,-0.005018219,0.06219788
29.57143,5.848037,-0.004526665,0.06100797
30.27551,5.859964,-0.004065592,0.05991919
30.97959,5.869431,-0.00371678,0.05932689
31.68367,5.878947,-0.00336201,0.05871666
32.38776,5.888409,-0.003010888,0.05811215
33.09184,5.895074,-0.002773747,0.0579227
33.79592,5.901733,-0.002528942,0.0577172
34.5,5.908393,-0.002284137,0.05751171
