z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.7571759,0.04247671,0.1368263
1.408163,0.9097698,-0.06330604,0.07838206
2.112245,1.453136,-0.1201919,-0.0136326
2.816327,2.398103,-0.1212567,-0.09437545
3.520408,3.540669,-0.08092345,-0.1124095
4.22449,4.235922,-0.05398978,-0.05511452
4.928571,4.517514,-0.05071702,0.008591396
5.632653,4.68972,-0.05687445,0.06061621
6.336735,4.811055,-0.05971548,0.09412207
7.040816,4.905022,-0.06050552,0.1151687
7.744898,4.981086,-0.05933879,0.1270551
8.44898,5.045267,-0.0568218,0.1325119
9.153061,5.101123,-0.05343807,0.133475
9.857143,5.151127,-0.04965012,0.1314896
10.56122,5.196796,-0.04575652,0.1275756
11.26531,5.239155,-0.04194841,0.1225055
11.96939,5.278849,-0.03832691,0.116886
12.67347,5.316327,-0.03494154,0.1110915
13.37755,5.352002,-0.03177762,0.1053102
14.08163,5.385814,-0.02885072,0.09968927
14.78571,5.416507,-0.02629982,0.09467802
15.4898,5.449354,-0.02365467,0.0892556
16.19388,5.479254,-0.02142246,0.08452185
16.89796,5.507907,-0.01946368,0.08030715
17.60204,5.535443,-0.01760967,0.07627135
18.30612,5.561911,-0.01591645,0.07253037
19.0102,5.587189,-0.01444909,0.06911285
19.71429,5.611473,-0.01311542,0.06607221
20.41837,5.634733,-0.01194228,0.06335552
21.12245,5.656928,-0.01084318,0.0608321
21.82653,5.677703,-0.009865416,0.05860236
22.53061,5.697923,-0.008985406,0.05670281
23.23469,5.717191,-0.008149162,0.05480777
23.93878,5.73628,-0.007361823,0.0530839
24.64286,5.753263,-0.006757186,0.05190551
25.34694,5.769932,-0.006130547,0.05062558
26.05102,5.785978,-0.005551707,0.04956178
26.7551,5.800176,-0.005094502,0.04883565
27.45918,5.814225,-0.004625128,0.04805673
28.16327,5.827569,-0.00419806,0.04746392
28.86735,5.839076,-0.003861684,0.04711009
29.57143,5.850473,-0.003517229,0.0467226
30.27551,5.861232,-0.003201065,0.04645754
30.97959,5.870166,-0.002963894,0.04643446
31.68367,5.878901,-0.002722408,0.04638803
32.38776,5.88721,-0.002495446,0.04639809
33.09184,5.893722,-0.002343877,0.04660747
33.79592,5.899813,-0.002192801,0.04676974
34.5,5.905828,-0.002044282,0.0469341
