z,U_0,U_1,U_2
3.634151e-18,3.793426e-17,1.016734e-17,4.122802e-19
0.7040816,0.6421072,-0.1734014,0.1840434
1.408163,0.6270812,-0.2177703,0.3072001
2.112245,0.5995325,-0.2296839,0.4114058
2.816327,0.5454544,-0.2715852,0.4953703
3.520408,0.4412218,-0.340994,0.5123508
4.22449,0.2934276,-0.3567598,0.4541081
4.928571,0.1505571,-0.2738977,0.3801157
5.632653,0.05770537,-0.06956843,0.3104171
6.336735,0.06661951,0.338532,0.2290941
7.040816,0.1791253,1.195857,0.131029
7.744898,0.3096589,2.702846,0.1031011
8.44898,0.3378786,4.225577,0.2070561
9.153061,0.2945418,4.856475,0.2574594
9.857143,0.2521623,5.053834,0.2507251
10.56122,0.216677,5.15951,0.2338517
11.26531,0.1859682,5.235965,0.216975
11.96939,0.1593983,5.296888,0.2015195
12.67347,0.1366377,5.347475,0.1876098
13.37755,0.1170668,5.391005,0.1748453
14.08163,0.1007066,5.428557,0.1634676
14.78571,0.08813887,5.45882,0.1542613
15.4898,0.07447243,5.493205,0.1432666
16.19388,0.06441451,5.521868,0.134502
16.89796,0.0557369,5.54842,0.1269151
17.60204,0.04851112,5.573322,0.1196437
18.30612,0.04213251,5.597037,0.1130459
19.0102,0.03698586,5.619637,0.1070875
19.71429,0.0325128,5.64132,0.1017553
20.41837,0.02861079,5.661931,0.09699514
21.12245,0.0253098,5.681399,0.09268126
21.82653,0.02264707,5.698599,0.08907882
22.53061,0.02004173,5.717413,0.08565366
23.23469,0.01795472,5.734433,0.08218297
23.93878,0.01559032,5.751506,0.07923027
24.64286,0.01399726,5.766882,0.07701566
25.34694,0.01256139,5.781664,0.07459919
26.05102,0.01115794,5.795667,0.07276711
26.7551,0.01004194,5.808528,0.07128215
27.45918,0.009035896,5.820977,0.0696797
28.16327,0.008060931,5.832561,0.06852426
28.86735,0.007272412,5.842968,0.06759777
29.57143,0.00656648,5.853008,0.06660375
30.27551,0.005876162,5.862225,0.065922
30.97959,0.005317532,5.870273,0.06546278
31.68367,0.004827096,5.877869,0.0649573
32.38776,0.00433737,5.884826,0.0646181
33.09184,0.003949967,5.890654,0.06450315
33.79592,0.003628115,5.895835,0.06433166
34.5,0.003312519,5.900712,0.06420433
