z,p,k,epsilon
0,-3.025447,0.2633252,1.168209
0.7040816,-3.02524,0.3757513,0.1249166
1.408163,-3.029536,0.5170604,0.1770682
2.112245,-3.104737,0.5854003,0.2128803
2.816327,-3.242375,0.5806459,0.2090682
3.520408,-3.321914,0.5746938,0.2085913
4.22449,-3.316338,0.6982913,0.2951537
4.928571,-3.360171,0.8261552,0.3387067
5.632653,-3.423117,0.9087635,0.3248686
6.336735,-3.450677,1.127459,0.45523
7.040816,-3.379144,1.478735,0.7985501
7.744898,-3.155352,1.397206,0.7288279
8.44898,-2.862211,1.024552,0.3019745
9.153061,-2.588962,0.8711134,0.130811
9.857143,-2.345643,0.7999628,0.07579697
10.56122,-2.128427,0.7390462,0.05025079
11.26531,-1.933755,0.6830611,0.0356288
11.96939,-1.758902,0.6338801,0.02647466
12.67347,-1.601669,0.5923706,0.02051008
13.37755,-1.459115,0.557914,0.01648797
14.08163,-1.332939,0.5303274,0.01374598
14.78571,-1.229452,0.5098042,0.01194366
15.4898,-1.113055,0.4890613,0.01028894
16.19388,-1.019299,0.4742329,0.00919387
16.89796,-0.9351386,0.462141,0.00834391
17.60204,-0.8584657,0.4520107,0.007650235
18.30612,-0.7880225,0.4435251,0.007083524
19.0102,-0.7257245,0.4363858,0.006610248
19.71429,-0.6685782,0.4303304,0.006211021
20.41837,-0.6162955,0.4250966,0.005866453
21.12245,-0.5673502,0.4204859,0.005565154
21.82653,-0.5302743,0.4170431,0.005340761
22.53061,-0.4857473,0.4127844,0.005065686
23.23469,-0.4484714,0.4094018,0.004846897
23.93878,-0.4115507,0.406253,0.004648352
24.64286,-0.3807412,0.4033841,0.004470049
25.34694,-0.3520419,0.4008053,0.004308863
26.05102,-0.3242221,0.3983976,0.004163649
26.7551,-0.2996764,0.3961071,0.00402774
27.45918,-0.2764242,0.3939905,0.003902434
28.16327,-0.2536437,0.3920294,0.00379102
28.86735,-0.2332357,0.3901634,0.003686188
29.57143,-0.213923,0.3884282,0.003589328
30.27551,-0.1950072,0.3868422,0.003503811
30.97959,-0.1778071,0.3853385,0.003423436
31.68367,-0.1614623,0.3839661,0.003350679
32.38776,-0.1450807,0.3827295,0.00328655
33.09184,-0.1300649,0.381567,0.003226681
33.79592,-0.1160138,0.3805641,0.003175531
34.5,-0.1021832,0.3796692,0.003130195
