z,p,k,epsilon
0,-2.649365,0.5737069,3.756866
0.7040816,-2.691309,0.7187403,0.2695246
1.408163,-2.725289,0.8401641,0.249404
2.112245,-2.751521,0.8652817,0.2429036
2.816327,-2.771303,0.8459168,0.2353785
3.520408,-2.825305,0.8370488,0.2491141
4.22449,-2.902045,0.8983901,0.3132721
4.928571,-2.960885,1.016059,0.4170248
5.632653,-2.977375,1.114601,0.5045032
6.336735,-2.924993,1.128981,0.5071163
7.040816,-2.788391,1.02889,0.3701804
7.744898,-2.594408,0.904808,0.2050336
8.44898,-2.390725,0.8233444,0.1150484
9.153061,-2.19619,0.7614684,0.07181721
9.857143,-2.01531,0.7055204,0.0484402
10.56122,-1.84872,0.655326,0.03460579
11.26531,-1.695684,0.6118402,0.02590514
11.96939,-1.555308,0.5751949,0.02024207
12.67347,-1.426885,0.5449188,0.01642342
13.37755,-1.30888,0.5200409,0.01376112
14.08163,-1.202629,0.5000374,0.01186981
14.78571,-1.107724,0.4839647,0.01049066
15.4898,-1.017692,0.4705271,0.009414939
16.19388,-0.9353691,0.4594154,0.00855959
16.89796,-0.8616968,0.4502305,0.00787021
17.60204,-0.7944038,0.4425224,0.007301214
18.30612,-0.7319052,0.4358432,0.006814424
19.0102,-0.6764299,0.4302674,0.006411389
19.71429,-0.6253865,0.425426,0.006061023
20.41837,-0.578029,0.4210717,0.00574828
21.12245,-0.5334097,0.4171685,0.005469361
21.82653,-0.4984877,0.4141266,0.005255159
22.53061,-0.4638714,0.411095,0.005044892
23.23469,-0.4256926,0.4078849,0.004824462
23.93878,-0.3885749,0.4047533,0.004609589
24.64286,-0.3604938,0.4023001,0.00445067
25.34694,-0.3333752,0.3998823,0.00429392
26.05102,-0.3073134,0.3975475,0.004143504
26.7551,-0.2845409,0.3955108,0.004020018
27.45918,-0.2625056,0.3934858,0.00389706
28.16327,-0.2412496,0.3915416,0.003780267
28.86735,-0.2221879,0.38986,0.003684533
29.57143,-0.2037767,0.3881781,0.003588962
30.27551,-0.1858549,0.3865532,0.003497268
30.97959,-0.1696104,0.3852181,0.00342525
31.68367,-0.153886,0.3838776,0.00335322
32.38776,-0.1384061,0.3825517,0.003282276
33.09184,-0.1243381,0.3815595,0.003230544
33.79592,-0.1107398,0.3805794,0.003179879
34.5,-0.09731989,0.3795967,0.003129187
