z,U_0,U_1,U_2
3.634151e-18,7.661041e-17,-3.556022e-17,1.638535e-19
0.7040816,1.181581,0.0888576,0.1070318
1.408163,1.096702,0.8365855,0.140601
2.112245,0.9705649,1.449863,0.2393552
2.816327,0.8460813,1.950633,0.4114483
3.520408,0.7372778,2.4197,0.6021319
4.22449,0.6462769,2.875124,0.715468
4.928571,0.56952,3.251618,0.7470333
5.632653,0.5005044,3.572236,0.7357915
6.336735,0.4405127,3.830125,0.7093125
7.040816,0.3869419,4.047827,0.6746628
7.744898,0.3393361,4.2344,0.6363355
8.44898,0.2972506,4.396041,0.5966917
9.153061,0.260052,4.537385,0.5568928
9.857143,0.2274835,4.661591,0.5181945
10.56122,0.1991598,4.77127,0.4812466
11.26531,0.1744958,4.868623,0.4463869
11.96939,0.153041,4.95573,0.4137973
12.67347,0.1344432,5.034086,0.3836384
13.37755,0.1181486,5.105493,0.3555286
14.08163,0.1042402,5.169329,0.3301708
14.78571,0.09331004,5.221809,0.30929
15.4898,0.08115919,5.282348,0.2849008
16.19388,0.0719417,5.332087,0.265462
16.89796,0.06376408,5.377881,0.2479136
17.60204,0.05678399,5.420382,0.2316323
18.30612,0.05046697,5.460089,0.2167673
19.0102,0.04513052,5.496656,0.203424
19.71429,0.04041106,5.53114,0.191271
20.41837,0.03615593,5.563373,0.1802582
21.12245,0.03245306,5.593318,0.170155
21.82653,0.02943755,5.61911,0.1617813
22.53061,0.02637155,5.647003,0.1533252
23.23469,0.02392143,5.671774,0.1456787
23.93878,0.02114353,5.696735,0.1383171
24.64286,0.01908021,5.718122,0.1328916
25.34694,0.01732151,5.738786,0.1272799
26.05102,0.01557071,5.758487,0.1222086
26.7551,0.01408617,5.775962,0.1181816
27.45918,0.01279759,5.792945,0.1140713
28.16327,0.01150987,5.808911,0.1104539
28.86735,0.01041344,5.822905,0.107612
29.57143,0.009462618,5.836457,0.1047279
30.27551,0.008503493,5.849096,0.1021761
30.97959,0.007675236,5.859946,0.100295
31.68367,0.006973773,5.870239,0.09840659
32.38776,0.006258535,5.879853,0.09667579
33.09184,0.005626087,5.887843,0.09556184
33.79592,0.005122741,5.894995,0.09445767
34.5,0.004618726,5.901806,0.09340543
