z,p,k,epsilon
3.634096e-18,-2.860669,1.724562,19.57555
0.7040816,-3.589759,0.8815899,0.7080948
1.408163,-3.688842,1.154437,0.8277339
2.112245,-3.510324,1.339175,0.8416807
2.816327,-3.446232,1.380036,1.177275
3.520408,-3.629083,1.621287,1.605551
4.22449,-3.644916,1.608338,0.7891447
4.928571,-3.529228,1.422974,0.3848107
5.632653,-3.311619,1.204634,0.2054308
6.336735,-3.054865,1.029764,0.1217098
7.040816,-2.782516,0.8914755,0.0773989
7.744898,-2.517519,0.7839757,0.05231127
8.44898,-2.269066,0.700354,0.03726574
9.153061,-2.043268,0.6358319,0.02793436
9.857143,-1.840918,0.586318,0.02190707
10.56122,-1.661586,0.5487324,0.01789181
11.26531,-1.502229,0.5200805,0.01509466
11.96939,-1.360922,0.4981639,0.01307135
12.67347,-1.235615,0.4812932,0.01155896
13.37755,-1.123658,0.468101,0.01038671
14.08163,-1.026586,0.4578645,0.009471005
14.78571,-0.9483571,0.4503144,0.008788384
15.4898,-0.8588802,0.4426511,0.00808601
16.19388,-0.7891575,0.4370195,0.007557879
16.89796,-0.7267659,0.4321447,0.007099593
17.60204,-0.6707527,0.4279663,0.006700735
18.30612,-0.6187177,0.4242459,0.006347286
19.0102,-0.5734902,0.4209446,0.006034102
19.71429,-0.5321854,0.4179446,0.005752848
20.41837,-0.4943694,0.4151544,0.005497176
21.12245,-0.458636,0.4125839,0.00526648
21.82653,-0.4312902,0.4105663,0.005089232
22.53061,-0.4005905,0.4079626,0.004866443
23.23469,-0.3740107,0.4056495,0.004677701
23.93878,-0.3473653,0.4035537,0.004512626
24.64286,-0.3251142,0.4015794,0.004359703
25.34694,-0.3052842,0.3996439,0.004216416
26.05102,-0.2851743,0.3978092,0.004086563
26.7551,-0.2670993,0.3960548,0.003964701
27.45918,-0.2507981,0.3943372,0.003849638
28.16327,-0.2340447,0.3927286,0.003746794
28.86735,-0.2185457,0.3911925,0.003649952
29.57143,-0.2043943,0.389705,0.003558987
30.27551,-0.1895489,0.3883358,0.003478452
30.97959,-0.1755512,0.3870389,0.003402826
31.68367,-0.1629742,0.385817,0.003333491
32.38776,-0.1498785,0.3847111,0.003272299
33.09184,-0.1373544,0.3836744,0.003215242
33.79592,-0.1253437,0.3827632,0.003166133
34.5,-0.1127412,0.3819459,0.00312254
