z,p,k,epsilon
0,-2.172522,0.4870851,2.940833
0.7040816,-2.227544,0.3838002,0.6473996
1.408163,-2.212003,0.460018,0.6364827
2.112245,-2.196214,0.5516175,0.8135286
2.816327,-2.252346,0.511344,0.8255272
3.520408,-2.228827,0.2282641,0.1771358
4.22449,-2.049443,0.4050112,0.4040948
4.928571,-1.838089,0.5721596,0.1447749
5.632653,-1.700452,0.6005407,0.08083426
6.336735,-1.579802,0.5938497,0.0551419
7.040816,-1.476511,0.5789344,0.04098423
7.744898,-1.38541,0.5627134,0.03233029
8.44898,-1.304531,0.5464346,0.02640573
9.153061,-1.231268,0.5307387,0.02209728
9.857143,-1.163479,0.515925,0.01884242
10.56122,-1.09974,0.5021917,0.01632339
11.26531,-1.039632,0.4897037,0.01434399
11.96939,-0.9825126,0.4784833,0.01275663
12.67347,-0.9281594,0.4685144,0.01146785
13.37755,-0.8759824,0.45967,0.01040274
14.08163,-0.8271515,0.4520309,0.009529906
14.78571,-0.78144,0.4454882,0.008812155
15.4898,-0.7356956,0.439467,0.008172434
16.19388,-0.6935336,0.4342546,0.007632807
16.89796,-0.6537369,0.4296195,0.007162846
17.60204,-0.6162641,0.4254829,0.006749216
18.30612,-0.580498,0.4217177,0.006379783
19.0102,-0.5476556,0.4184072,0.006062229
19.71429,-0.5164488,0.415334,0.005773502
20.41837,-0.4867502,0.4124748,0.00551105
21.12245,-0.4587281,0.4098113,0.00527179
21.82653,-0.4328033,0.4073614,0.005058836
22.53061,-0.4082068,0.4050351,0.004866343
23.23469,-0.3851919,0.4028131,0.00468502
23.93878,-0.3621907,0.4005988,0.004504925
24.64286,-0.3427539,0.3986505,0.004360213
25.34694,-0.3233342,0.3967039,0.004215713
26.05102,-0.3042546,0.3947928,0.004076096
26.7551,-0.2878241,0.3930851,0.003960815
27.45918,-0.2713936,0.3913773,0.003845534
28.16327,-0.255301,0.3897163,0.003735444
28.86735,-0.2410337,0.3882534,0.003644836
29.57143,-0.2267663,0.3867906,0.003554227
30.27551,-0.2125612,0.3853648,0.003466949
30.97959,-0.1995908,0.3841756,0.003398203
31.68367,-0.1866203,0.3829865,0.003329457
32.38776,-0.1735527,0.3817983,0.00326099
33.09184,-0.1589859,0.3809114,0.003212005
33.79592,-0.1443329,0.3800327,0.003163505
34.5,-0.1297365,0.379153,0.003114984
