z,p,k,epsilon
3.634039e-18,-4.684104,0.08014579,0.196132
0.7040816,-4.696506,0.3149817,0.09871949
1.408163,-4.763794,0.3979777,0.08525593
2.112245,-4.831027,0.4871469,0.09724713
2.816327,-4.940355,0.6042148,0.1376979
3.520408,-5.004839,0.9128059,0.3334392
4.22449,-4.87714,1.760441,1.35596
4.928571,-4.63573,1.987985,1.631336
5.632653,-4.367116,1.460848,0.579459
6.336735,-4.057231,1.227512,0.2746928
7.040816,-3.698838,1.057421,0.1537567
7.744898,-3.33145,0.9162753,0.09257582
8.44898,-2.981232,0.8017316,0.05916091
9.153061,-2.659253,0.710643,0.0399337
9.857143,-2.371718,0.6402773,0.02861425
10.56122,-2.118831,0.5868839,0.02171703
11.26531,-1.897741,0.5466936,0.01733122
11.96939,-1.704345,0.5164094,0.01440005
12.67347,-1.535373,0.4936437,0.01236612
13.37755,-1.38592,0.4762588,0.01088309
14.08163,-1.256884,0.4631421,0.009782407
14.78571,-1.154527,0.4538914,0.009004357
15.4898,-1.038789,0.4445996,0.008214129
16.19388,-0.9487371,0.437978,0.007636677
16.89796,-0.8699426,0.4325946,0.007154505
17.60204,-0.7982032,0.4279989,0.006738048
18.30612,-0.7339279,0.4239998,0.006372205
19.0102,-0.6771627,0.4204956,0.006050098
19.71429,-0.6257424,0.4173443,0.005761137
20.41837,-0.5795785,0.4144927,0.005502191
21.12245,-0.5369419,0.411871,0.005269599
21.82653,-0.5021484,0.4096166,0.005073335
22.53061,-0.4653183,0.4071106,0.004861727
23.23469,-0.4329047,0.4049046,0.00468149
23.93878,-0.402078,0.402772,0.004510562
24.64286,-0.3767845,0.4008152,0.00436104
25.34694,-0.3513426,0.3988863,0.004217282
26.05102,-0.3285679,0.3970297,0.00408325
26.7551,-0.3081915,0.3953043,0.003964682
27.45918,-0.2877378,0.393602,0.003849605
28.16327,-0.2692611,0.391973,0.003743285
28.86735,-0.2519275,0.3904763,0.003649653
29.57143,-0.2344895,0.3890073,0.003558881
30.27551,-0.2182243,0.3876127,0.003475215
30.97959,-0.2027741,0.3863647,0.003402741
31.68367,-0.1873241,0.3851614,0.003333662
32.38776,-0.1727154,0.384023,0.003269502
33.09184,-0.1583197,0.3830448,0.003215632
33.79592,-0.1433184,0.3821493,0.003166764
34.5,-0.1286946,0.381291,0.003120238
