z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.07243434,-0.6328373,0.1638192
1.408163,0.1503346,-0.2922478,0.2312333
2.112245,0.205132,0.1212728,0.2457828
2.816327,0.2307165,0.4226841,0.1863943
3.520408,0.5405705,0.5228555,-0.1054667
4.22449,2.543774,0.9000775,-0.6776759
4.928571,3.158635,1.38492,-0.9462308
5.632653,3.491173,1.661281,-1.041285
6.336735,3.744712,1.885894,-1.019251
7.040816,3.973292,2.039438,-0.9258028
7.744898,4.162361,2.122383,-0.8059723
8.44898,4.321782,2.159076,-0.6872419
9.153061,4.455599,2.171068,-0.5811414
9.857143,4.567063,2.172042,-0.4905691
10.56122,4.659561,2.169328,-0.4149842
11.26531,4.73646,2.166858,-0.3520428
11.96939,4.801468,2.165537,-0.2993767
12.67347,4.857301,2.165509,-0.2550632
13.37755,4.906447,2.166604,-0.2173266
14.08163,4.949514,2.16848,-0.1857134
14.78571,4.987542,2.171022,-0.1591151
15.4898,5.02355,2.174195,-0.1355361
16.19388,5.057057,2.177821,-0.1150912
16.89796,5.087216,2.181935,-0.09778609
17.60204,5.115795,2.186068,-0.08273981
18.30612,5.14264,2.190555,-0.06947508
19.0102,5.167313,2.195226,-0.05831931
19.71429,5.190914,2.199945,-0.04840419
20.41837,5.213009,2.204824,-0.03967469
21.12245,5.234158,2.209626,-0.03181151
21.82653,5.253836,2.214414,-0.02497219
22.53061,5.272177,2.219257,-0.01927301
23.23469,5.289971,2.223936,-0.01386665
23.93878,5.307667,2.22859,-0.008547409
24.64286,5.322803,2.232953,-0.004661874
25.34694,5.337923,2.237313,-0.0007708863
26.05102,5.352514,2.241626,0.002807911
26.7551,5.365224,2.245575,0.005723246
27.45918,5.377935,2.249524,0.00863858
28.16327,5.390076,2.253375,0.01124412
28.86735,5.400538,2.256829,0.01336193
29.57143,5.411001,2.260283,0.01547974
30.27551,5.421052,2.263645,0.01733345
30.97959,5.42943,2.266617,0.01838497
31.68367,5.437809,2.269589,0.0194365
32.38776,5.446057,2.272514,0.0204235
33.09184,5.452438,2.274875,0.02179695
33.79592,5.458778,2.277221,0.02323461
34.5,5.46507,2.279549,0.0246626
