z,U_0,U_1,U_2
3.634039e-18,9.237178e-18,1.747274e-17,1.070648e-18
0.7040816,-0.5651796,0.1873219,0.2972904
1.408163,-0.7834433,0.2042405,0.4299209
2.112245,-0.758505,0.2586179,0.5503629
2.816327,-0.6096958,0.274453,0.6896573
3.520408,-0.1753491,0.1949517,0.7537151
4.22449,1.069231,0.3505141,0.6821954
4.928571,3.078526,1.274944,0.6122352
5.632653,4.095517,1.774341,0.5380447
6.336735,4.445846,1.856708,0.4508127
7.040816,4.628435,1.885281,0.3834515
7.744898,4.739324,1.910672,0.3275339
8.44898,4.811343,1.937499,0.2803215
9.153061,4.8611,1.964983,0.2410873
9.857143,4.897973,1.991413,0.2090165
10.56122,4.927494,2.015884,0.1831975
11.26531,4.952989,2.037917,0.1624259
11.96939,4.976435,2.057554,0.1456389
12.67347,4.998934,2.074952,0.1319817
13.37755,5.021184,2.090511,0.120717
14.08163,5.042889,2.104168,0.1115243
14.78571,5.062293,2.115224,0.1045381
15.4898,5.086221,2.127756,0.09699472
16.19388,5.107988,2.138177,0.09133404
16.89796,5.129552,2.147677,0.08621506
17.60204,5.150511,2.15658,0.08202646
18.30612,5.171263,2.165071,0.07808915
19.0102,5.191539,2.172911,0.07473775
19.71429,5.211387,2.180547,0.07173792
20.41837,5.230632,2.187753,0.06891111
21.12245,5.248992,2.194495,0.06645711
21.82653,5.265357,2.200498,0.0644182
22.53061,5.284237,2.207262,0.0619503
23.23469,5.30057,2.213138,0.06029327
23.93878,5.316494,2.218749,0.05859132
24.64286,5.331531,2.224192,0.05725963
25.34694,5.345956,2.229325,0.05605888
26.05102,5.359914,2.234174,0.05471616
26.7551,5.372645,2.238719,0.05381081
27.45918,5.384956,2.243066,0.05295815
28.16327,5.396647,2.247115,0.05199893
28.86735,5.407062,2.250802,0.05137539
29.57143,5.417106,2.254324,0.05079466
30.27551,5.426502,2.257555,0.05016867
30.97959,5.43467,2.260428,0.04975561
31.68367,5.442395,2.263116,0.0493583
32.38776,5.449615,2.26558,0.0488947
33.09184,5.455661,2.267699,0.04861619
33.79592,5.461057,2.269568,0.04841105
34.5,5.466203,2.271332,0.04819016
