z,p,k,epsilon
3.634056e-18,-5.085661,0.2167867,0.8726407
0.7040816,-5.066032,0.4049886,0.1055831
1.408163,-5.136116,0.5200136,0.1004069
2.112245,-5.242794,0.6055225,0.1142391
2.816327,-5.389573,0.7064319,0.1494906
3.520408,-5.55171,0.9426816,0.2633084
4.22449,-5.600417,1.469573,0.6365653
4.928571,-5.37533,2.032012,1.261867
5.632653,-4.913015,1.772312,0.9780497
6.336735,-4.458529,1.342058,0.4513026
7.040816,-4.028518,1.12771,0.2329703
7.744898,-3.621957,0.9825913,0.1353356
8.44898,-3.246084,0.8619629,0.08366142
9.153061,-2.905037,0.761791,0.05440631
9.857143,-2.599355,0.6812024,0.03712571
10.56122,-2.328427,0.6182283,0.02669059
11.26531,-2.090138,0.5699183,0.02022761
11.96939,-1.880768,0.5331956,0.01609885
12.67347,-1.696726,0.5053983,0.01336635
13.37755,-1.534162,0.4843123,0.01148254
14.08163,-1.391007,0.4684873,0.01014994
14.78571,-1.268782,0.4568277,0.009192733
15.4898,-1.152833,0.4466032,0.00835601
16.19388,-1.053553,0.4391218,0.007733193
16.89796,-0.9652051,0.4329776,0.007212477
17.60204,-0.8859465,0.4278917,0.006771276
18.30612,-0.8139514,0.42359,0.00639137
19.0102,-0.7512287,0.4198883,0.006060723
19.71429,-0.6942173,0.4166462,0.005769186
20.41837,-0.6419664,0.413702,0.00550584
21.12245,-0.5933284,0.4110219,0.005268869
21.82653,-0.5505993,0.4085899,0.005057941
22.53061,-0.5154349,0.4062811,0.004863981
23.23469,-0.4805409,0.404078,0.004683336
23.93878,-0.4453226,0.4018992,0.004506159
24.64286,-0.4175831,0.3999631,0.004358739
25.34694,-0.3902605,0.398045,0.004214954
26.05102,-0.3640324,0.3961909,0.004078494
26.7551,-0.342082,0.3944937,0.003962048
27.45918,-0.3203045,0.3928048,0.003847105
28.16327,-0.2994159,0.3911819,0.003738938
28.86735,-0.2808974,0.3897184,0.00364736
29.57143,-0.2624399,0.3882625,0.003556767
30.27551,-0.2442497,0.38687,0.003471487
30.97959,-0.2276344,0.3856605,0.00340103
31.68367,-0.211163,0.3844692,0.003332129
32.38776,-0.1946944,0.3833249,0.003266411
33.09184,-0.177891,0.3823913,0.003214587
33.79592,-0.1609967,0.3815062,0.003165883
34.5,-0.1438522,0.3806312,0.00311774
