z,U_0,U_1,U_2
0,0,0,0
0.7040816,-1.454798,-0.406418,0.07722614
1.408163,-1.35539,-0.2784306,0.1144713
2.112245,-1.169123,-0.09252721,0.1253097
2.816327,-0.8403717,0.09748304,0.1080399
3.520408,-0.2312649,0.2319548,0.02425187
4.22449,0.6586625,0.3200155,-0.1025259
4.928571,1.8091,0.4788761,-0.2120105
5.632653,3.086117,0.8472935,-0.2552464
6.336735,3.963459,1.239424,-0.2549049
7.040816,4.424008,1.490871,-0.2431103
7.744898,4.655027,1.634586,-0.2247912
8.44898,4.780738,1.732914,-0.2027729
9.153061,4.856571,1.810502,-0.1786678
9.857143,4.907427,1.874816,-0.1533903
10.56122,4.944783,1.928112,-0.1282868
11.26531,4.974685,1.971978,-0.104578
11.96939,5.000457,2.008147,-0.08300407
12.67347,5.023838,2.038033,-0.0637918
13.37755,5.046031,2.063091,-0.04708383
14.08163,5.067,2.083782,-0.0330131
14.78571,5.087246,2.101176,-0.02110921
15.4898,5.107638,2.116382,-0.01096836
16.19388,5.12796,2.130159,-0.002936122
16.89796,5.147803,2.141861,0.003961093
17.60204,5.167388,2.152761,0.009595923
18.30612,5.186786,2.162455,0.01441822
19.0102,5.205546,2.17113,0.01820588
19.71429,5.224023,2.179535,0.02139467
20.41837,5.242007,2.187183,0.0240949
21.12245,5.258926,2.194293,0.02636526
21.82653,5.273011,2.199937,0.02796572
22.53061,5.2909,2.207026,0.02931262
23.23469,5.307959,2.213643,0.03060894
23.93878,5.323291,2.219565,0.03229561
24.64286,5.337347,2.224906,0.03341228
25.34694,5.351191,2.230077,0.03411172
26.05102,5.364636,2.235128,0.03467169
26.7551,5.376575,2.239561,0.03548335
27.45918,5.388458,2.243932,0.03590619
28.16327,5.399858,2.248156,0.03627493
28.86735,5.409646,2.251759,0.03682901
29.57143,5.419397,2.255316,0.03711803
30.27551,5.42869,2.258722,0.03739034
30.97959,5.436378,2.261561,0.03769185
31.68367,5.443935,2.264317,0.03785477
32.38776,5.451207,2.266965,0.03794124
33.09184,5.45685,2.269081,0.03828006
33.79592,5.462156,2.271048,0.03865369
34.5,5.467457,2.272984,0.03886083
