z,p,k,epsilon
0,4.033732,0.6920463,4.976199
0.7040816,3.788319,0.8938517,0.2746153
1.408163,3.652696,1.039821,0.2360556
2.112245,3.809139,1.168023,0.2354124
2.816327,4.156502,1.339923,0.2585626
3.520408,4.531629,1.549976,0.2992591
4.22449,4.704068,1.76939,0.3492777
4.928571,4.40743,1.958901,0.3949942
5.632653,3.397931,2.066261,0.412243
6.336735,1.716489,1.97951,0.3543845
7.040816,0.1843613,1.667583,0.2331263
7.744898,-0.6501992,1.290981,0.1269138
8.44898,-0.9942936,1.002069,0.06929233
9.153061,-0.9665782,0.8022015,0.0407324
9.857143,-0.910495,0.6794983,0.02729706
10.56122,-0.8350541,0.6023303,0.0203225
11.26531,-0.7614857,0.5526829,0.01630366
11.96939,-0.6947159,0.5193599,0.01373446
12.67347,-0.6357864,0.4961654,0.01196361
13.37755,-0.5836509,0.4793116,0.01065896
14.08163,-0.5388041,0.4668331,0.00966915
14.78571,-0.5031073,0.458136,0.008960407
15.4898,-0.4621563,0.4491633,0.008211255
16.19388,-0.4297877,0.4427155,0.007655539
16.89796,-0.4005934,0.4373338,0.007185043
17.60204,-0.3748553,0.4327246,0.006779025
18.30612,-0.3510227,0.4286123,0.006416329
19.0102,-0.329381,0.4249954,0.006095662
19.71429,-0.3093921,0.4216848,0.005804902
20.41837,-0.2904329,0.4186666,0.005545022
21.12245,-0.2726165,0.4158971,0.005311016
21.82653,-0.2578773,0.4135466,0.005115519
22.53061,-0.2418965,0.4108916,0.004901936
23.23469,-0.2299414,0.4085754,0.004720526
23.93878,-0.2147198,0.4062399,0.00454361
24.64286,-0.2018245,0.404162,0.004390701
25.34694,-0.1915057,0.40213,0.004245397
26.05102,-0.1796212,0.4001645,0.004110462
26.7551,-0.1689008,0.3983346,0.003989005
27.45918,-0.1597327,0.3965396,0.003872376
28.16327,-0.149253,0.3948233,0.003765423
28.86735,-0.1397121,0.3932331,0.003669262
29.57143,-0.1313357,0.3916813,0.003577073
30.27551,-0.1219449,0.3902171,0.003492983
30.97959,-0.1131209,0.3888844,0.003418223
31.68367,-0.1053996,0.3876087,0.003347879
32.38776,-0.09704616,0.3864159,0.003283511
33.09184,-0.08868808,0.3853622,0.003227595
33.79592,-0.08139399,0.3844059,0.003177685
34.5,-0.07370442,0.3835083,0.00313119
