z,U_0,U_1,U_2
3.634038e-18,-6.893814e-17,-4.45699e-17,5.874019e-20
0.7040816,-0.8779054,-0.6058756,-0.07032793
1.408163,-0.6574617,-0.4118398,-0.1711139
2.112245,-0.2944859,-0.1320902,-0.3113969
2.816327,0.295531,0.2074738,-0.4960658
3.520408,1.044279,0.5323772,-0.6837819
4.22449,1.752865,0.7743576,-0.7983251
4.928571,2.450716,0.9518099,-0.8466902
5.632653,3.140907,1.138036,-0.8506691
6.336735,3.717153,1.332074,-0.8149349
7.040816,4.131778,1.505531,-0.7499621
7.744898,4.400848,1.641919,-0.6696373
8.44898,4.572556,1.746258,-0.5857867
9.153061,4.687385,1.827511,-0.504956
9.857143,4.769498,1.891927,-0.4312733
10.56122,4.832047,1.943375,-0.3662527
11.26531,4.882514,1.984616,-0.3097622
11.96939,4.925148,2.018163,-0.2611187
12.67347,4.962327,2.045863,-0.2195408
13.37755,4.995925,2.069063,-0.1837291
14.08163,5.026112,2.088441,-0.1537064
14.78571,5.051337,2.103495,-0.1305217
15.4898,5.080983,2.11985,-0.1053364
16.19388,5.106217,2.132637,-0.08695375
16.89796,5.130183,2.144127,-0.07101688
17.60204,5.152845,2.154508,-0.05748178
18.30612,5.17478,2.163851,-0.04575703
19.0102,5.195733,2.172571,-0.03593706
19.71429,5.215952,2.180735,-0.02747685
20.41837,5.235322,2.188419,-0.02002976
21.12245,5.253676,2.195518,-0.01345516
21.82653,5.269935,2.20161,-0.00835722
22.53061,5.287819,2.208439,-0.003169776
23.23469,5.303908,2.214374,0.0008096362
23.93878,5.320199,2.220401,0.005249869
24.64286,5.334822,2.225855,0.00836034
25.34694,5.348855,2.230988,0.01108275
26.05102,5.362266,2.235978,0.01392602
26.7551,5.374653,2.240562,0.01616181
27.45918,5.386638,2.244951,0.01810867
28.16327,5.397948,2.249172,0.0200923
28.86735,5.408205,2.252993,0.02163935
29.57143,5.418086,2.256638,0.02299311
30.27551,5.427326,2.260111,0.02443525
30.97959,5.435569,2.263252,0.02538767
31.68367,5.443344,2.266176,0.02611975
32.38776,5.450683,2.268985,0.02675943
33.09184,5.457008,2.271515,0.02747804
33.79592,5.462505,2.273663,0.02855907
34.5,5.467768,2.275762,0.02997317
