z,U_0,U_1,U_2
0,0,0,0
0.7040816,1.807619,0.3819744,-0.2236697
1.408163,1.734408,0.2728562,-0.2166081
2.112245,1.779909,0.2592447,-0.09825352
2.816327,1.219174,0.0532849,0.1568398
3.520408,0.2235628,-0.09723123,0.06503246
4.22449,3.679688,0.5067399,-0.03339411
4.928571,4.096042,1.208309,0.3300514
5.632653,4.206074,1.45102,0.3980419
6.336735,4.296519,1.6127,0.3976645
7.040816,4.381189,1.731749,0.3768257
7.744898,4.458543,1.823527,0.3496498
8.44898,4.529698,1.89558,0.3186722
9.153061,4.595226,1.952288,0.2864639
9.857143,4.655741,1.996813,0.2549234
10.56122,4.711749,2.031603,0.2253857
11.26531,4.763677,2.058905,0.1986656
11.96939,4.811983,2.080611,0.175003
12.67347,4.856995,2.098116,0.154396
13.37755,4.899333,2.112598,0.1365589
14.08163,4.938286,2.124602,0.1215927
14.78571,4.973994,2.134759,0.1091394
15.4898,5.009426,2.144225,0.09813875
16.19388,5.041866,2.152653,0.08908556
16.89796,5.072345,2.160505,0.08135908
17.60204,5.101177,2.16784,0.07499379
18.30612,5.128618,2.174891,0.06946606
19.0102,5.153991,2.18154,0.06501009
19.71429,5.178239,2.187936,0.06125953
20.41837,5.201184,2.194171,0.05790325
21.12245,5.22301,2.200128,0.05515884
21.82653,5.243324,2.205816,0.05286754
22.53061,5.262419,2.211374,0.05089406
23.23469,5.280765,2.216703,0.04925632
23.93878,5.299016,2.221999,0.04764664
24.64286,5.314629,2.226762,0.04669649
25.34694,5.330224,2.23152,0.04574566
26.05102,5.345345,2.236213,0.04476616
26.7551,5.358334,2.240316,0.04420388
27.45918,5.371324,2.244418,0.0436416
28.16327,5.383746,2.248396,0.04305251
28.86735,5.394208,2.251739,0.04273496
29.57143,5.404669,2.255083,0.04241741
30.27551,5.414721,2.258327,0.04205924
30.97959,5.42272,2.260864,0.04184283
31.68367,5.430719,2.263401,0.04162641
32.38776,5.438651,2.265942,0.04137035
33.09184,5.444305,2.26765,0.04135327
33.79592,5.449902,2.269338,0.04134451
34.5,5.455492,2.271029,0.04132511
