z,p,k,epsilon
3.643405e-18,0.0008548504,0.4026141,2.206111
0.7040816,-0.0109856,0.5949515,0.2269706
1.408163,-0.02297257,0.6596729,0.1804436
2.112245,-0.006931888,0.6714647,0.1437387
2.816327,0.03105294,0.6801706,0.1201501
3.520408,0.02400368,0.6926299,0.1047777
4.22449,-0.1095017,0.6800589,0.08455924
4.928571,-0.2551762,0.6477001,0.06357451
5.632653,-0.3722995,0.6184814,0.04880036
6.336735,-0.4559836,0.5935141,0.03833444
7.040816,-0.5197463,0.5721806,0.03112838
7.744898,-0.5666441,0.5529836,0.0258901
8.44898,-0.598789,0.5356076,0.02195881
9.153061,-0.6180727,0.5200473,0.01894942
9.857143,-0.626321,0.5061333,0.01658295
10.56122,-0.6253088,0.4937882,0.01469304
11.26531,-0.616884,0.4829167,0.0131628
11.96939,-0.602898,0.4733677,0.0119029
12.67347,-0.5845953,0.4649673,0.01085147
13.37755,-0.5633335,0.4575766,0.009961588
14.08163,-0.5406252,0.4511887,0.009216433
14.78571,-0.5166007,0.445584,0.008580831
15.4898,-0.4915094,0.4405009,0.008020065
16.19388,-0.4685696,0.4360712,0.007531156
16.89796,-0.4440088,0.431967,0.007096584
17.60204,-0.4221217,0.4283199,0.006712577
18.30612,-0.3989841,0.4248638,0.0063621
19.0102,-0.3772419,0.4217585,0.006057169
19.71429,-0.3577875,0.4188853,0.005779655
20.41837,-0.337754,0.416135,0.005524069
21.12245,-0.3200137,0.4136386,0.005296992
21.82653,-0.3050922,0.411599,0.005119036
22.53061,-0.2874368,0.4091387,0.004913876
23.23469,-0.2695506,0.406715,0.004717683
23.93878,-0.2527451,0.4043731,0.004530597
24.64286,-0.2382809,0.40238,0.004383084
25.34694,-0.2244477,0.4003937,0.004238394
26.05102,-0.2117845,0.3984538,0.004100069
26.7551,-0.198984,0.3966872,0.003983012
27.45918,-0.1869819,0.3949209,0.003866819
28.16327,-0.1757884,0.3932067,0.003756639
28.86735,-0.1642791,0.3916791,0.003664457
29.57143,-0.1534714,0.3901501,0.003572654
30.27551,-0.1432679,0.3886714,0.003485492
30.97959,-0.1328291,0.3874079,0.003414556
31.68367,-0.1228444,0.3861542,0.003344626
32.38776,-0.1133764,0.3849329,0.003277238
33.09184,-0.1036668,0.3839553,0.003225068
33.79592,-0.09402887,0.3830208,0.003175558
34.5,-0.08497764,0.3820811,0.003125968
