z,p,k,epsilon
0,0.05594119,0.4387634,2.512102
0.7040816,0.03740759,0.7011164,0.299483
1.408163,0.0228463,0.7619082,0.2291744
2.112245,0.0439323,0.7508029,0.1719877
2.816327,0.09306352,0.7317044,0.1354499
3.520408,0.09974675,0.7223726,0.1126171
4.22449,-0.02774364,0.6997574,0.08888028
4.928571,-0.1769131,0.6641162,0.06589566
5.632653,-0.2871817,0.6335737,0.05012458
6.336735,-0.3589478,0.6057302,0.03883478
7.040816,-0.4146326,0.5814715,0.03122675
7.744898,-0.4535846,0.559568,0.02581544
8.44898,-0.4793585,0.5401398,0.02183865
9.153061,-0.4944475,0.5231014,0.01882536
9.857143,-0.5006702,0.5081609,0.01646903
10.56122,-0.4995958,0.4951125,0.01459018
11.26531,-0.4927912,0.4837738,0.01306905
11.96939,-0.481976,0.4739763,0.01182218
12.67347,-0.4681986,0.4655,0.01078701
13.37755,-0.4523887,0.4581318,0.009915154
14.08163,-0.4353086,0.4517639,0.009180715
14.78571,-0.4176843,0.4464218,0.008578071
15.4898,-0.3995513,0.4411049,0.007990611
16.19388,-0.3814183,0.436684,0.007510059
16.89796,-0.3634212,0.4326768,0.007083269
17.60204,-0.34615,0.4290158,0.006701845
18.30612,-0.3288701,0.4256248,0.006359279
19.0102,-0.3124107,0.4225224,0.006052892
19.71429,-0.2968136,0.4196379,0.005776245
20.41837,-0.2814403,0.416917,0.005522788
21.12245,-0.2666018,0.4143474,0.005291706
21.82653,-0.2524257,0.4119591,0.005084146
22.53061,-0.2398517,0.4096372,0.004891756
23.23469,-0.2270811,0.4074013,0.004711885
23.93878,-0.2142754,0.4051705,0.004535046
24.64286,-0.2027175,0.4031669,0.004386936
25.34694,-0.191483,0.4011744,0.00424232
26.05102,-0.1806935,0.3992343,0.00410473
26.7551,-0.170458,0.3974522,0.003986945
27.45918,-0.1604214,0.395678,0.003870666
28.16327,-0.1507053,0.3939622,0.003761019
28.86735,-0.1413757,0.3924149,0.003668052
29.57143,-0.1322035,0.3908761,0.003576092
30.27551,-0.1232512,0.3893958,0.003489369
30.97959,-0.1145998,0.3881104,0.003417639
31.68367,-0.1061066,0.386845,0.003347503
32.38776,-0.09773224,0.3856231,0.003280515
33.09184,-0.08952016,0.3846238,0.003227582
33.79592,-0.0814688,0.3836762,0.003177843
34.5,-0.07342791,0.382738,0.00312866
