z,p,k,epsilon
0,-2.52105,0.02212012,0.02842129
0.7040816,-2.518354,0.06239769,0.005552946
1.408163,-2.51976,0.09092607,0.007187455
2.112245,-2.514839,0.1207965,0.00964133
2.816327,-2.503139,0.1534091,0.012766
3.520408,-2.48789,0.184716,0.01632353
4.22449,-2.475062,0.2095996,0.02019547
4.928571,-2.469384,0.2243017,0.02483247
5.632653,-2.462462,0.231363,0.03366365
6.336735,-2.432287,0.2473154,0.07461979
7.040816,-2.349437,0.8331066,1.229294
7.744898,-2.187545,0.7878999,0.3019903
8.44898,-2.055428,0.79245,0.133962
9.153061,-1.895504,0.7422078,0.07864091
9.857143,-1.75055,0.6853351,0.05128995
10.56122,-1.617238,0.633773,0.03586631
11.26531,-1.496131,0.5906245,0.02648027
11.96939,-1.386259,0.5552389,0.02042107
12.67347,-1.286636,0.526508,0.01637572
13.37755,-1.195396,0.5031145,0.01357761
14.08163,-1.113831,0.4844557,0.01161251
14.78571,-1.047152,0.4708004,0.01030985
15.4898,-0.9680578,0.4566021,0.009056079
16.19388,-0.9043172,0.4463834,0.008204127
16.89796,-0.8454245,0.4380946,0.007539934
17.60204,-0.7910194,0.4313614,0.007007663
18.30612,-0.7406198,0.4256258,0.006556434
19.0102,-0.6943639,0.4208156,0.006175295
19.71429,-0.6515325,0.4166146,0.005842168
20.41837,-0.6117106,0.4130128,0.005555157
21.12245,-0.5740893,0.4098656,0.005303497
21.82653,-0.5431897,0.4072568,0.005096013
22.53061,-0.5092928,0.404432,0.004873589
23.23469,-0.4803658,0.4020177,0.004686136
23.93878,-0.4499566,0.399674,0.004505897
24.64286,-0.4254161,0.3975908,0.004351169
25.34694,-0.4018294,0.3955886,0.004204768
26.05102,-0.3785241,0.3937007,0.004070092
26.7551,-0.3591749,0.3919441,0.003949343
27.45918,-0.3405304,0.3902374,0.00383366
28.16327,-0.322547,0.3886317,0.003728179
28.86735,-0.3074833,0.3871441,0.003633617
29.57143,-0.2928687,0.3857042,0.003543149
30.27551,-0.2784079,0.3843592,0.003460909
30.97959,-0.2661955,0.3831346,0.003387975
31.68367,-0.2545749,0.3819755,0.003319553
32.38776,-0.2430115,0.3809017,0.003257055
33.09184,-0.228516,0.3799494,0.003202861
33.79592,-0.2083996,0.3791056,0.003154759
34.5,-0.1848769,0.3783205,0.003109988
