z,U_0,U_1,U_2
3.63402e-18,8.107592e-17,-1.212127e-17,9.358181e-20
0.7040816,2.26751,-0.08586901,0.02365043
1.408163,2.808808,0.1235365,0.04552934
2.112245,3.17689,0.3330206,0.09953356
2.816327,3.439009,0.512232,0.1966559
3.520408,3.643083,0.7026236,0.3451362
4.22449,3.819281,0.9536841,0.4686826
4.928571,3.978474,1.18961,0.5040498
5.632653,4.113129,1.359082,0.4981029
6.336735,4.239081,1.499444,0.4758864
7.040816,4.344935,1.606319,0.4488071
7.744898,4.437754,1.693223,0.4185563
8.44898,4.519694,1.764909,0.3872513
9.153061,4.592539,1.824558,0.3561721
9.857143,4.657891,1.874461,0.3261674
10.56122,4.716932,1.916312,0.2978926
11.26531,4.770615,1.951567,0.271767
11.96939,4.819688,1.981574,0.2479049
12.67347,4.864774,2.007342,0.2263225
13.37755,4.906514,2.029795,0.2069083
14.08163,4.945005,2.049418,0.1896805
14.78571,4.979118,2.065952,0.1750684
15.4898,5.014826,2.082547,0.1606107
16.19388,5.046574,2.096975,0.1486656
16.89796,5.076466,2.110302,0.1380149
17.60204,5.104734,2.122597,0.1285405
18.30612,5.131516,2.133969,0.1200014
19.0102,5.156735,2.144448,0.1126983
19.71429,5.18071,2.154461,0.1060894
20.41837,5.203522,2.163949,0.1001154
21.12245,5.22508,2.172751,0.09476906
21.82653,5.245086,2.180813,0.09013655
22.53061,5.264475,2.188762,0.08597149
23.23469,5.282804,2.19605,0.08227062
23.93878,5.301049,2.20349,0.07847583
24.64286,5.317107,2.209964,0.07579955
25.34694,5.332776,2.216191,0.07318621
26.05102,5.347942,2.22238,0.07061426
26.7551,5.361226,2.227668,0.06874495
27.45918,5.37432,2.232846,0.06690208
28.16327,5.386844,2.237913,0.06510744
28.86735,5.397529,2.242107,0.06384137
29.57143,5.408078,2.246226,0.06259214
30.27551,5.418101,2.250211,0.06137115
30.97959,5.426359,2.253396,0.06055335
31.68367,5.434396,2.256469,0.05975353
32.38776,5.442084,2.259446,0.05893703
33.09184,5.448089,2.261698,0.05845512
33.79592,5.453663,2.26374,0.0580005
34.5,5.459177,2.265768,0.05753885
