z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.05515217,0.1546454,0.04029204
1.408163,0.001610179,0.09421045,0.05494592
2.112245,-0.06264992,0.05968362,0.06992828
2.816327,-0.1272873,0.05461238,0.09265552
3.520408,-0.1727701,0.06940382,0.124837
4.22449,-0.1818717,0.09276345,0.1659961
4.928571,-0.144645,0.1111775,0.208745
5.632653,-0.0340574,0.1051454,0.240349
6.336735,0.2512597,0.07707408,0.2731632
7.040816,1.835937,1.033513,0.09889652
7.744898,3.767268,2.362012,0.07299282
8.44898,4.134637,2.42942,0.01412074
9.153061,4.344961,2.396112,-0.02516279
9.857143,4.492307,2.35635,-0.04940089
10.56122,4.603594,2.320432,-0.06067499
11.26531,4.691785,2.29155,-0.06381018
11.96939,4.764612,2.268984,-0.06197629
12.67347,4.826408,2.251676,-0.0574627
13.37755,4.880444,2.238514,-0.05161156
14.08163,4.927387,2.228837,-0.04533856
14.78571,4.964919,2.22245,-0.03939485
15.4898,5.00861,2.21649,-0.03233952
16.19388,5.043998,2.213496,-0.02643754
16.89796,5.076327,2.211856,-0.02062482
17.60204,5.106131,2.211386,-0.01548891
18.30612,5.134222,2.211856,-0.01077016
19.0102,5.160138,2.213423,-0.006571456
19.71429,5.184782,2.215571,-0.002672831
20.41837,5.207738,2.218134,0.0009619608
21.12245,5.229169,2.22101,0.004218946
21.82653,5.24768,2.223933,0.006851163
22.53061,5.268438,2.227663,0.009886452
23.23469,5.286688,2.231146,0.01213092
23.93878,5.304349,2.234641,0.01449923
24.64286,5.320349,2.238463,0.01637496
25.34694,5.335753,2.242064,0.01812007
26.05102,5.350032,2.245584,0.01988489
26.7551,5.363318,2.249163,0.02133954
27.45918,5.376163,2.252572,0.0227019
28.16327,5.387918,2.255826,0.02397456
28.86735,5.398755,2.258985,0.02501252
29.57143,5.409177,2.261978,0.02600686
30.27551,5.418619,2.264744,0.02694962
30.97959,5.427195,2.267387,0.02755419
31.68367,5.43528,2.269855,0.02801921
32.38776,5.442621,2.272126,0.02834031
33.09184,5.449067,2.274189,0.02862902
33.79592,5.45476,2.275912,0.02936844
34.5,5.459983,2.277469,0.03036728
