z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.0293968,2.926058,0.02398846
1.408163,0.7425016,2.854015,0.02208102
2.112245,1.294865,2.797245,0.1086692
2.816327,1.710007,2.771183,0.2970175
3.520408,2.114267,2.753275,0.6126386
4.22449,2.65525,2.70112,0.9071952
4.928571,3.199255,2.589321,1.026966
5.632653,3.63028,2.455667,1.017518
6.336735,3.941386,2.341029,0.943179
7.040816,4.180369,2.24927,0.8381715
7.744898,4.350819,2.187638,0.7351678
8.44898,4.478374,2.146993,0.6382478
9.153061,4.576825,2.12209,0.5521787
9.857143,4.65547,2.108331,0.4781813
10.56122,4.72053,2.102226,0.4157834
11.26531,4.775866,2.101238,0.3638356
11.96939,4.824544,2.103488,0.3204906
12.67347,4.868326,2.107831,0.2842587
13.37755,4.908727,2.113566,0.2536374
14.08163,4.945721,2.119997,0.2281103
14.78571,4.979442,2.126758,0.2068794
15.4898,5.013315,2.134167,0.1874464
16.19388,5.044056,2.141646,0.1715517
16.89796,5.072816,2.149151,0.1579777
17.60204,5.101076,2.15659,0.1457754
18.30612,5.127845,2.164008,0.1351026
19.0102,5.152882,2.171197,0.126068
19.71429,5.177173,2.178293,0.1178559
20.41837,5.199916,2.185172,0.1107365
21.12245,5.222012,2.191879,0.1041711
21.82653,5.242634,2.19826,0.09849219
22.53061,5.261281,2.204153,0.09388329
23.23469,5.280145,2.210124,0.08935111
23.93878,5.299503,2.216308,0.08472462
24.64286,5.315604,2.22157,0.08165737
25.34694,5.331888,2.226854,0.0784793
26.05102,5.347656,2.231997,0.07549387
26.7551,5.361239,2.23648,0.07328542
27.45918,5.374907,2.240978,0.07102891
28.16327,5.387943,2.245285,0.06895673
28.86735,5.398928,2.248921,0.06743667
29.57143,5.409965,2.252566,0.06588982
30.27551,5.420557,2.25607,0.06444237
30.97959,5.428927,2.258824,0.06345679
31.68367,5.437352,2.261587,0.06244648
32.38776,5.445728,2.264334,0.06143831
33.09184,5.451567,2.266222,0.06085103
33.79592,5.457406,2.268097,0.06024631
34.5,5.463244,2.269971,0.0596416
