z,p,k,epsilon
0,-2.029264,0.4543728,2.648186
0.7040816,-2.281864,0.979006,0.2870027
1.408163,-2.381298,1.112749,0.3049947
2.112245,-2.36122,1.080025,0.3414027
2.816327,-2.219431,0.9783498,0.3540724
3.520408,-2.112012,0.9520125,0.3095782
4.22449,-2.046671,0.9641492,0.2657756
4.928571,-2.004347,0.9634674,0.2383386
5.632653,-1.943577,0.9497328,0.2122561
6.336735,-1.867913,0.9266775,0.1834013
7.040816,-1.786797,0.8948319,0.1528186
7.744898,-1.703575,0.8538131,0.1225538
8.44898,-1.620954,0.8046875,0.09492486
9.153061,-1.539445,0.7514243,0.07156268
9.857143,-1.459508,0.6984798,0.05320713
10.56122,-1.381046,0.6495286,0.03960605
11.26531,-1.304276,0.6064186,0.02987442
11.96939,-1.230169,0.5696004,0.02303434
12.67347,-1.159524,0.5387688,0.01824422
13.37755,-1.092212,0.5130664,0.01485075
14.08163,-1.029859,0.4921499,0.01245306
14.78571,-0.9722003,0.4752804,0.01074514
15.4898,-0.9153282,0.4611349,0.009453477
16.19388,-0.8617384,0.4493463,0.008448795
16.89796,-0.8128208,0.4398627,0.007683865
17.60204,-0.7664205,0.4319579,0.007070201
18.30612,-0.7230831,0.4254008,0.00657166
19.0102,-0.6833033,0.4201452,0.006174498
19.71429,-0.6455837,0.4156286,0.005832666
20.41837,-0.610467,0.4117331,0.005535378
21.12245,-0.5767002,0.4083229,0.00527322
21.82653,-0.5502831,0.4057705,0.005075082
22.53061,-0.5235902,0.4032389,0.004879954
23.23469,-0.4946081,0.4006095,0.004677023
23.93878,-0.4661279,0.3980331,0.004478749
24.64286,-0.4445073,0.3960893,0.004333867
25.34694,-0.4221139,0.3941316,0.00418926
26.05102,-0.400766,0.3922273,0.00405004
26.7551,-0.3846661,0.3906024,0.00393665
27.45918,-0.3677387,0.3889552,0.003822621
28.16327,-0.3523931,0.3873682,0.003714107
28.86735,-0.3424327,0.3860119,0.003625397
29.57143,-0.3313835,0.3846353,0.003536257
30.27551,-0.3217827,0.3833049,0.003450616
30.97959,-0.3206253,0.3822496,0.00338351
31.68367,-0.3175022,0.3811696,0.00331614
32.38776,-0.3148862,0.3801066,0.003249719
33.09184,-0.303564,0.3794031,0.003201408
33.79592,-0.2875426,0.3786934,0.003154061
34.5,-0.2703592,0.3779668,0.003106662
