z,p,k,epsilon
0,-2.580265,0.1992402,0.7690991
0.7040816,-2.589039,0.4707488,0.1366403
1.408163,-2.696838,0.4633569,0.1030388
2.112245,-2.749066,0.3430997,0.06472139
2.816327,-2.712862,0.2176987,0.03491535
3.520408,-2.59388,0.3157972,0.2422794
4.22449,-2.471563,0.6528864,0.4476842
4.928571,-2.405027,0.7309334,0.2780537
5.632653,-2.341227,0.7922794,0.2247015
6.336735,-2.210212,0.8331015,0.2013124
7.040816,-2.09391,0.8593317,0.1738233
7.744898,-1.963167,0.8579834,0.1421091
8.44898,-1.840801,0.8281449,0.1100676
9.153061,-1.727268,0.7788682,0.08176395
9.857143,-1.620601,0.7224761,0.05940176
10.56122,-1.519377,0.6678847,0.04311685
11.26531,-1.423244,0.6196114,0.03181302
11.96939,-1.332381,0.5787904,0.02408264
12.67347,-1.247147,0.5450807,0.01880852
13.37755,-1.167182,0.517404,0.01515983
14.08163,-1.094551,0.4952286,0.01263023
14.78571,-1.029632,0.4775615,0.01085462
15.4898,-0.9639326,0.4628698,0.009528971
16.19388,-0.903726,0.4506992,0.00849947
16.89796,-0.8475274,0.4410115,0.007725202
17.60204,-0.7967903,0.4329737,0.007104093
18.30612,-0.7483682,0.4262933,0.006598796
19.0102,-0.7045926,0.4209983,0.006200493
19.71429,-0.6640373,0.4164323,0.005855792
20.41837,-0.6249866,0.4125189,0.005556853
21.12245,-0.5899432,0.4090647,0.005292202
21.82653,-0.5577729,0.4061148,0.005064438
22.53061,-0.5264358,0.403526,0.004864435
23.23469,-0.4982085,0.4010705,0.004676669
23.93878,-0.4700134,0.3986336,0.004490429
24.64286,-0.4467091,0.3966482,0.004344698
25.34694,-0.4234385,0.3946651,0.004199191
26.05102,-0.4004499,0.3927425,0.00405908
26.7551,-0.3827767,0.3910748,0.003944461
27.45918,-0.3651035,0.3894072,0.003829843
28.16327,-0.3480183,0.3877974,0.003720586
28.86735,-0.3358695,0.3864011,0.003631022
29.57143,-0.3237206,0.3850047,0.003541458
30.27551,-0.3117091,0.3836489,0.003455258
30.97959,-0.3059183,0.3825401,0.003387551
31.68367,-0.3001275,0.3814314,0.003319845
32.38776,-0.2930778,0.3803224,0.003252432
33.09184,-0.274285,0.3795416,0.003204373
33.79592,-0.2548321,0.3787716,0.003156805
34.5,-0.2350116,0.3779984,0.00310922
