z,p,k,epsilon
0,3.637147,0.4894356,2.96005
0.7040816,3.621194,0.9966441,0.3867427
1.408163,3.61721,1.016344,0.2648278
2.112245,3.892471,0.9813191,0.1917758
2.816327,4.328199,1.032313,0.1698199
3.520408,4.606224,1.149167,0.1775373
4.22449,4.078747,1.183572,0.1635452
4.928571,3.067046,1.083368,0.1207256
5.632653,2.190551,0.9314885,0.08031347
6.336735,1.595791,0.804889,0.0548487
7.040816,1.174891,0.7067512,0.03941529
7.744898,0.8782246,0.6391422,0.03003728
8.44898,0.6547587,0.590656,0.02400305
9.153061,0.4811748,0.5553392,0.01991283
9.857143,0.3454911,0.5289619,0.01699533
10.56122,0.2393533,0.5088015,0.01482976
11.26531,0.1574013,0.4930706,0.01316695
11.96939,0.09354032,0.4804792,0.01184745
12.67347,0.04383093,0.4702214,0.01077665
13.37755,0.004915871,0.4616793,0.009885732
14.08163,-0.02544273,0.4546103,0.009147857
14.78571,-0.04857931,0.4487043,0.008531619
15.4898,-0.06638546,0.4434155,0.007982374
16.19388,-0.0803774,0.4386893,0.007493979
16.89796,-0.08831528,0.4345098,0.007068718
17.60204,-0.09685264,0.4307934,0.00669164
18.30612,-0.1018826,0.4273474,0.006349154
19.0102,-0.105021,0.4242655,0.006050435
19.71429,-0.1076547,0.4213773,0.005776704
20.41837,-0.1074008,0.4186362,0.005524846
21.12245,-0.1079561,0.4160733,0.005294243
21.82653,-0.107672,0.4136807,0.005087053
22.53061,-0.1060796,0.4114813,0.004907052
23.23469,-0.1047747,0.4092707,0.004728713
23.93878,-0.101852,0.4069433,0.004542144
24.64286,-0.09821788,0.4049557,0.004397807
25.34694,-0.0955048,0.4029769,0.004253877
26.05102,-0.09221383,0.4010288,0.0041146
26.7551,-0.08838727,0.3992539,0.003998461
27.45918,-0.0849527,0.3974813,0.00388238
28.16327,-0.08098906,0.3957537,0.003771399
28.86735,-0.07687468,0.3942057,0.003679319
29.57143,-0.07301006,0.3926586,0.00358726
30.27551,-0.06883151,0.3911511,0.003498581
30.97959,-0.06439135,0.3898697,0.003428158
31.68367,-0.06024857,0.3885885,0.003357738
32.38776,-0.05606966,0.387312,0.003287681
33.09184,-0.05134415,0.3863378,0.00323713
33.79592,-0.04707904,0.3853708,0.003187051
34.5,-0.04281392,0.3844039,0.003136971
