z,U_0,U_1,U_2
3.63269e-18,4.13745e-17,1.172125e-16,1.754252e-19
0.7040816,0.8814608,3.057771,0.2328839
1.408163,1.540809,2.918816,0.3275941
2.112245,2.110421,2.781567,0.4132613
2.816327,2.583674,2.671293,0.5284493
3.520408,2.994192,2.581525,0.6415437
4.22449,3.34943,2.487014,0.716367
4.928571,3.656464,2.389971,0.7338681
5.632653,3.905914,2.309227,0.7108769
6.336735,4.104928,2.24505,0.6636506
7.040816,4.264072,2.196547,0.6055672
7.744898,4.392609,2.161366,0.5448192
8.44898,4.497759,2.137021,0.4860254
9.153061,4.585174,2.121173,0.4314507
9.857143,4.658912,2.111955,0.3825358
10.56122,4.722276,2.107775,0.3396125
11.26531,4.777687,2.107322,0.3023181
11.96939,4.826882,2.109413,0.2700267
12.67347,4.871296,2.113334,0.2422632
13.37755,4.912178,2.118556,0.2181953
14.08163,4.94949,2.124527,0.1977486
14.78571,4.983455,2.130893,0.1803297
15.4898,5.016358,2.137807,0.1649778
16.19388,5.047758,2.144999,0.1513418
16.89796,5.07702,2.152182,0.1398489
17.60204,5.104881,2.159369,0.1295138
18.30612,5.131485,2.166551,0.1205198
19.0102,5.156341,2.173551,0.1128855
19.71429,5.18029,2.180458,0.1058363
20.41837,5.203105,2.187195,0.09964752
21.12245,5.224888,2.193748,0.094027
21.82653,5.242613,2.199219,0.08979376
22.53061,5.261933,2.205244,0.08548063
23.23469,5.283194,2.211797,0.08089691
23.93878,5.301559,2.217486,0.07734972
24.64286,5.317608,2.222712,0.07486043
25.34694,5.333687,2.227894,0.07208726
26.05102,5.349396,2.232948,0.06943152
26.7551,5.362799,2.237362,0.06769418
27.45918,5.376322,2.241778,0.06570198
28.16327,5.389323,2.246019,0.06386173
28.86735,5.400158,2.249606,0.06268214
29.57143,5.411085,2.253191,0.06132014
30.27551,5.421637,2.256643,0.06004169
30.97959,5.429919,2.259377,0.05927205
31.68367,5.438259,2.262102,0.05839457
32.38776,5.4465,2.264776,0.05750373
33.09184,5.452403,2.266713,0.05702968
33.79592,5.458181,2.26858,0.05651761
34.5,5.463972,2.270438,0.05598049
