z,p,k,epsilon
0,-2.45074,0.02587401,0.03594833
0.7040816,-2.443003,0.08806819,0.00938155
1.408163,-2.434068,0.1297611,0.01215646
2.112245,-2.417112,0.1692083,0.01571987
2.816327,-2.398298,0.2051657,0.0195627
3.520408,-2.385223,0.2343392,0.02356955
4.22449,-2.385871,0.2528138,0.02811824
4.928571,-2.406273,0.2582552,0.03577979
5.632653,-2.430727,0.2783949,0.09805143
6.336735,-2.386955,0.5507856,1.031128
7.040816,-2.171516,0.627704,0.266066
7.744898,-2.029225,0.687368,0.1150765
8.44898,-1.887828,0.6802711,0.07062472
9.153061,-1.752314,0.6484644,0.0483613
9.857143,-1.624617,0.6130866,0.03476795
10.56122,-1.506923,0.5799735,0.02633496
11.26531,-1.399181,0.5509165,0.02078656
11.96939,-1.300797,0.5261103,0.01696972
12.67347,-1.210863,0.5051719,0.01425294
13.37755,-1.127674,0.4875,0.01225247
14.08163,-1.052746,0.4730202,0.01077321
14.78571,-0.9914351,0.4623079,0.009757824
15.4898,-0.9178443,0.4507529,0.008722967
16.19388,-0.8578124,0.4422967,0.007994019
16.89796,-0.8028757,0.4353763,0.007410542
17.60204,-0.751999,0.4295518,0.006924822
18.30612,-0.7036382,0.4245225,0.006505532
19.0102,-0.6606694,0.4201698,0.006143694
19.71429,-0.6200045,0.41634,0.005824338
20.41837,-0.582603,0.4129969,0.005545958
21.12245,-0.5482755,0.4099994,0.00529889
21.82653,-0.5194735,0.4075059,0.005094591
22.53061,-0.483019,0.4047167,0.004869502
23.23469,-0.4548657,0.4023413,0.004683078
23.93878,-0.426947,0.4000867,0.004508862
24.64286,-0.4036527,0.398022,0.00435459
25.34694,-0.3806511,0.3960256,0.004208384
26.05102,-0.3582883,0.3941284,0.004073671
26.7551,-0.3394575,0.3923667,0.003952863
27.45918,-0.3209728,0.3906537,0.003837093
28.16327,-0.303102,0.3890282,0.003731295
28.86735,-0.2878119,0.387529,0.003636529
29.57143,-0.2728342,0.3860791,0.003545899
30.27551,-0.2576926,0.384713,0.003463339
30.97959,-0.2444658,0.383475,0.003390184
31.68367,-0.2318105,0.382305,0.003321603
32.38776,-0.2186762,0.3812105,0.003258838
33.09184,-0.2034292,0.3802437,0.003204421
33.79592,-0.1845076,0.379387,0.003156172
34.5,-0.164257,0.3785818,0.003111193
