z,p,k,epsilon
0,-1.713593,0.4918676,2.982497
0.7040816,-2.021482,1.052386,0.3299236
1.408163,-2.122287,1.168992,0.3568256
2.112245,-2.05029,1.051695,0.3684248
2.816327,-1.914196,0.8983484,0.2948493
3.520408,-1.829008,0.8838527,0.2401567
4.22449,-1.77256,0.9135975,0.2282748
4.928571,-1.714178,0.9245173,0.2136323
5.632653,-1.645793,0.9136481,0.1899758
6.336735,-1.573818,0.8859675,0.1602758
7.040816,-1.501109,0.8458019,0.1291044
7.744898,-1.42925,0.7969383,0.0998958
8.44898,-1.358604,0.7436022,0.07504268
9.153061,-1.288568,0.6905666,0.05546621
9.857143,-1.219543,0.6415196,0.04098347
10.56122,-1.151807,0.5985269,0.03071307
11.26531,-1.085824,0.5620679,0.02356115
11.96939,-1.022506,0.5317434,0.01859931
12.67347,-0.9624559,0.5068197,0.01513069
13.37755,-0.9053888,0.4863433,0.01265993
14.08163,-0.8524111,0.4698758,0.01089428
14.78571,-0.8032229,0.4567422,0.009617308
15.4898,-0.7549832,0.4458292,0.008631501
16.19388,-0.7091672,0.4367969,0.007850173
16.89796,-0.6671694,0.429548,0.007239644
17.60204,-0.627067,0.4235199,0.006738721
18.30612,-0.5894456,0.4184956,0.00632057
19.0102,-0.5547128,0.4144272,0.005978037
19.71429,-0.5215214,0.4108923,0.005677529
20.41837,-0.4904138,0.407793,0.005411305
21.12245,-0.460329,0.4050346,0.005172935
21.82653,-0.4367087,0.4029229,0.004989855
22.53061,-0.4122831,0.400731,0.004803864
23.23469,-0.3844992,0.3983332,0.004601259
23.93878,-0.3612969,0.3962896,0.004428856
24.64286,-0.3414574,0.3945321,0.004289739
25.34694,-0.3209755,0.3927663,0.004151048
26.05102,-0.3012867,0.3910398,0.004017304
26.7551,-0.2855014,0.3895201,0.003907242
27.45918,-0.2690863,0.3879858,0.003796728
28.16327,-0.2537404,0.3864999,0.003691412
28.86735,-0.2414373,0.3852008,0.003604796
29.57143,-0.2283611,0.383889,0.003517866
30.27551,-0.2159201,0.3826161,0.003434297
30.97959,-0.2047353,0.3815727,0.003368537
31.68367,-0.1926151,0.3805156,0.00330258
32.38776,-0.1805725,0.3794722,0.003237554
33.09184,-0.1546094,0.3787298,0.003190166
33.79592,-0.1271218,0.3779895,0.003143733
34.5,-0.09989619,0.3772394,0.003097252
