z,p,k,epsilon
3.634307e-18,0.8776784,0.6905716,4.960331
0.7040816,0.9270826,0.8524986,0.3703032
1.408163,0.8354885,0.8677237,0.2336568
2.112245,0.7757296,0.8146509,0.156634
2.816327,0.6840354,0.7732644,0.1143781
3.520408,0.5552857,0.7223005,0.08412968
4.22449,0.4756401,0.6697445,0.06177864
4.928571,0.3923501,0.6278807,0.04722996
5.632653,0.3903783,0.5898333,0.03675579
6.336735,0.3370414,0.561912,0.02989513
7.040816,0.2788327,0.5396371,0.02498282
7.744898,0.219735,0.521489,0.02132979
8.44898,0.1639237,0.5064202,0.01852585
9.153061,0.1128652,0.4937402,0.01632156
9.857143,0.06775366,0.4829618,0.01455356
10.56122,0.02889793,0.4737643,0.01311588
11.26531,-0.003449221,0.4658295,0.01192719
11.96939,-0.03007273,0.4589399,0.01092932
12.67347,-0.05159615,0.4529195,0.01008209
13.37755,-0.06878984,0.4475858,0.009350421
14.08163,-0.08239849,0.4429358,0.0087265
14.78571,-0.09220864,0.4391476,0.008229497
15.4898,-0.09988771,0.4349332,0.007689556
16.19388,-0.1051908,0.4315087,0.007260895
16.89796,-0.1081992,0.4283066,0.006875635
17.60204,-0.1104976,0.4253942,0.006530506
18.30612,-0.1106832,0.4226405,0.006217101
19.0102,-0.1103022,0.4200795,0.005934028
19.71429,-0.1092891,0.4176443,0.00567532
20.41837,-0.1072194,0.4153026,0.005437196
21.12245,-0.1046174,0.413081,0.005219976
21.82653,-0.1017156,0.4113046,0.005051831
22.53061,-0.09844683,0.4089666,0.00483887
23.23469,-0.0951105,0.4068495,0.00465726
23.93878,-0.09180993,0.4048857,0.004497449
24.64286,-0.086637,0.4030209,0.004348616
25.34694,-0.08318443,0.4011832,0.004208845
26.05102,-0.07993258,0.3994094,0.004081482
26.7551,-0.0749696,0.3977082,0.00396167
27.45918,-0.07130811,0.3960413,0.003848481
28.16327,-0.06763948,0.3944525,0.003746796
28.86735,-0.06283007,0.3929362,0.003650946
29.57143,-0.05905285,0.3914686,0.003560904
30.27551,-0.05534479,0.3900967,0.00348082
30.97959,-0.05073594,0.3887988,0.003405566
31.68367,-0.04684266,0.3875769,0.003336599
32.38776,-0.04292836,0.3864559,0.003275509
33.09184,-0.03852327,0.3854056,0.003218485
33.79592,-0.03463833,0.384481,0.003169421
34.5,-0.03110311,0.3836432,0.003125747
