z,U_0,U_1,U_2
0,0,0,0
0.7040816,2.683154,0.4426901,0.06892872
1.408163,3.149932,0.6061897,0.1242655
2.112245,3.452024,0.7978989,0.1761493
2.816327,3.680347,0.9877398,0.2284778
3.520408,3.860547,1.169162,0.2648541
4.22449,4.009408,1.327474,0.2804541
4.928571,4.135587,1.457538,0.2837171
5.632653,4.243307,1.564374,0.2785539
6.336735,4.336787,1.653132,0.2677039
7.040816,4.419214,1.727724,0.253206
7.744898,4.492897,1.79086,0.2364871
8.44898,4.559511,1.844482,0.2186295
9.153061,4.620326,1.890105,0.2004253
9.857143,4.67622,1.928941,0.1826234
10.56122,4.72792,1.962071,0.1657514
11.26531,4.776029,1.990469,0.1500959
11.96939,4.820916,2.014975,0.1357615
12.67347,4.862961,2.036335,0.1228735
13.37755,4.902711,2.055201,0.1113142
14.08163,4.939634,2.071761,0.1012227
14.78571,4.973808,2.086366,0.0925404
15.4898,5.007672,2.100183,0.08452026
16.19388,5.039016,2.112501,0.07781749
16.89796,5.068671,2.123997,0.07200229
17.60204,5.096842,2.134457,0.06695552
18.30612,5.123759,2.144554,0.0624956
19.0102,5.148871,2.153876,0.05876487
19.71429,5.172893,2.16251,0.05557455
20.41837,5.195762,2.170879,0.05274418
21.12245,5.217519,2.178749,0.05030572
21.82653,5.235241,2.185232,0.04849694
22.53061,5.254036,2.191971,0.04693308
23.23469,5.274026,2.199281,0.0451759
23.93878,5.293677,2.206421,0.04351343
24.64286,5.309462,2.212083,0.04271298
25.34694,5.325179,2.217814,0.04185704
26.05102,5.340503,2.22359,0.04097783
26.7551,5.353601,2.228291,0.04057819
27.45918,5.366727,2.23312,0.04010183
28.16327,5.379346,2.237852,0.03963673
28.86735,5.389911,2.241633,0.03950558
29.57143,5.400499,2.245502,0.03931883
30.27551,5.410732,2.249308,0.0391194
30.97959,5.418829,2.252169,0.03916723
31.68367,5.426938,2.25507,0.03918872
32.38776,5.434961,2.258003,0.03916765
33.09184,5.440803,2.260021,0.03929967
33.79592,5.44651,2.261976,0.03943925
34.5,5.452234,2.264007,0.03951923
