z,U_0,U_1,U_2
1.817076e-18,4.161456e-17,-1.026209e-18,5.162547e-20
0.7040816,2.396433,0.03609287,0.07120258
1.408163,2.909907,0.2464931,0.1328262
2.112245,3.263339,0.4750634,0.2132362
2.816327,3.526669,0.7078708,0.3053118
3.520408,3.736086,0.944499,0.3803725
4.22449,3.911511,1.160743,0.4112018
4.928571,4.056688,1.329571,0.4113966
5.632653,4.18573,1.468657,0.3947295
6.336735,4.29386,1.577272,0.3733286
7.040816,4.388057,1.666399,0.3485966
7.744898,4.471105,1.740433,0.3223763
8.44898,4.545109,1.802325,0.2958712
9.153061,4.611717,1.854234,0.2698431
9.857143,4.672085,1.897864,0.2451222
10.56122,4.727117,1.934645,0.2221974
11.26531,4.777572,1.96582,0.2012882
11.96939,4.824146,1.992568,0.1824509
12.67347,4.867327,2.015798,0.1656753
13.37755,4.907868,2.03629,0.1506777
14.08163,4.945111,2.054211,0.1376711
14.78571,4.976514,2.068727,0.1273464
15.4898,5.013526,2.085139,0.1158287
16.19388,5.044893,2.098661,0.1070137
16.89796,5.074393,2.111145,0.09931522
17.60204,5.102227,2.122732,0.09244592
18.30612,5.128807,2.13356,0.08642484
19.0102,5.153794,2.143661,0.08119453
19.71429,5.177738,2.153317,0.07657464
20.41837,5.200427,2.162433,0.07248361
21.12245,5.221768,2.170936,0.06885838
21.82653,5.240465,2.178341,0.06598475
22.53061,5.260849,2.186507,0.06309773
23.23469,5.279148,2.193749,0.0605932
23.93878,5.297533,2.201013,0.05818402
24.64286,5.313773,2.207459,0.05659965
25.34694,5.329428,2.21367,0.05492048
26.05102,5.344312,2.219617,0.05340279
26.7551,5.357801,2.224949,0.05237424
27.45918,5.370895,2.230133,0.05127864
28.16327,5.383151,2.235003,0.05032581
28.86735,5.394069,2.239283,0.04972011
29.57143,5.404638,2.243433,0.04906685
30.27551,5.414426,2.247275,0.0485083
30.97959,5.422943,2.250568,0.04822732
31.68367,5.431027,2.253695,0.04791062
32.38776,5.438519,2.256583,0.04762367
33.09184,5.444811,2.258955,0.04756518
33.79592,5.450456,2.261066,0.04746178
34.5,5.455812,2.263058,0.04735988
