z,p,k,epsilon
0,-3.908914,0.4119318,2.285415
0.7040816,-3.983574,0.6800103,0.1782545
1.408163,-4.041821,0.8577163,0.2041489
2.112245,-4.047945,0.9808614,0.2680674
2.816327,-3.983182,1.08922,0.3535546
3.520408,-3.924838,1.216933,0.4201281
4.22449,-3.858801,1.393011,0.5193186
4.928571,-3.700721,1.476568,0.5716583
5.632653,-3.484615,1.380318,0.4891871
6.336735,-3.216731,1.192156,0.3367898
7.040816,-2.941082,1.021599,0.2105022
7.744898,-2.678154,0.8932784,0.1319376
8.44898,-2.434829,0.7925405,0.08486674
9.153061,-2.212838,0.7106861,0.05620866
9.857143,-2.011237,0.6443915,0.03851863
10.56122,-1.829374,0.5917774,0.02756142
11.26531,-1.666229,0.5506273,0.02069075
11.96939,-1.519972,0.5186408,0.01628394
12.67347,-1.388838,0.4938869,0.01337929
13.37755,-1.270947,0.4747043,0.01139264
14.08163,-1.165719,0.4600388,0.01000509
14.78571,-1.076309,0.4491233,0.009024254
15.4898,-0.9828712,0.4394869,0.008178805
16.19388,-0.9046859,0.4324709,0.007562455
16.89796,-0.8334967,0.4268041,0.00705609
17.60204,-0.7688101,0.422099,0.006627447
18.30612,-0.7092147,0.4181619,0.006261051
19.0102,-0.6561684,0.4148014,0.00594336
19.71429,-0.607404,0.4118858,0.005664047
20.41837,-0.5624577,0.4092547,0.005412004
21.12245,-0.5212608,0.4068545,0.005184707
21.82653,-0.484866,0.4046753,0.004982139
22.53061,-0.4499523,0.4025722,0.004792975
23.23469,-0.4184163,0.4005866,0.004619006
23.93878,-0.3873892,0.3986461,0.004450901
24.64286,-0.3619735,0.3968749,0.004308388
25.34694,-0.3367212,0.3951245,0.004169444
26.05102,-0.312646,0.3934205,0.004037328
26.7551,-0.2922807,0.3918525,0.003924444
27.45918,-0.2719602,0.3902956,0.003813074
28.16327,-0.2525551,0.3887868,0.003708028
28.86735,-0.235072,0.3874246,0.00361909
29.57143,-0.2175607,0.3860726,0.003531159
30.27551,-0.2003023,0.3847698,0.003448211
30.97959,-0.184091,0.3836372,0.003379689
31.68367,-0.1678527,0.3825255,0.003312749
32.38776,-0.1517216,0.3814528,0.003248809
33.09184,-0.1355458,0.3805734,0.003198348
33.79592,-0.1188994,0.3797457,0.003151025
34.5,-0.1024265,0.3789258,0.003104218
