z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.8162314,-0.7680269,0.117764
1.408163,1.537952,-0.3587559,0.1745188
2.112245,2.050884,-0.03060986,0.2689282
2.816327,2.417432,0.2053547,0.4237675
3.520408,2.773506,0.4136631,0.6168024
4.22449,3.166119,0.6412335,0.742552
4.928571,3.510968,0.8763218,0.7618359
5.632653,3.773547,1.08723,0.721273
6.336735,3.97019,1.262043,0.6655245
7.040816,4.124897,1.40489,0.6071053
7.744898,4.251913,1.5214,0.5505185
8.44898,4.359031,1.616828,0.4974365
9.153061,4.451464,1.695238,0.4488251
9.857143,4.532522,1.760127,0.4049523
10.56122,4.604484,1.814235,0.3657357
11.26531,4.668876,1.859839,0.3310294
11.96939,4.727215,1.898853,0.3003061
12.67347,4.780477,1.932609,0.2731533
13.37755,4.829816,1.96234,0.2490043
14.08163,4.874771,1.988233,0.2280038
14.78571,4.915604,2.010889,0.209804
15.4898,4.955213,2.032099,0.1930295
16.19388,4.992689,2.051558,0.1780365
16.89796,5.026887,2.068893,0.164957
17.60204,5.059568,2.084982,0.1533086
18.30612,5.090488,2.099936,0.1427602
19.0102,5.119084,2.113466,0.1336611
19.71429,5.146488,2.126208,0.1254138
20.41837,5.172228,2.138059,0.1179547
21.12245,5.196877,2.149239,0.1112371
21.82653,5.219829,2.159516,0.1053324
22.53061,5.24045,2.168634,0.1004385
23.23469,5.261221,2.177783,0.09567623
23.93878,5.28268,2.187263,0.09066987
24.64286,5.300212,2.194864,0.08727936
25.34694,5.317863,2.20251,0.08387979
26.05102,5.334956,2.209892,0.08065192
26.7551,5.349608,2.216151,0.07825423
27.45918,5.36432,2.222434,0.07584999
28.16327,5.378364,2.228411,0.07362073
28.86735,5.390188,2.233399,0.07201366
29.57143,5.40205,2.238401,0.07040243
30.27551,5.413443,2.243193,0.06889434
30.97959,5.422472,2.246956,0.06793223
31.68367,5.431546,2.250738,0.0669663
32.38776,5.440567,2.254496,0.06600568
33.09184,5.44691,2.257097,0.0655189
33.79592,5.453245,2.259698,0.06503537
34.5,5.45958,2.2623,0.06455184
