z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.1807858,-0.8578776,0.1199293
1.408163,0.2600913,-0.4333081,0.1567984
2.112245,0.2751528,0.09153254,0.1528432
2.816327,0.3146712,0.446647,0.0577317
3.520408,1.334682,0.6684412,-0.4186119
4.22449,3.129548,1.301322,-0.9214706
4.928571,3.45473,1.56893,-1.043056
5.632653,3.697111,1.802409,-1.038057
6.336735,3.903627,1.968094,-0.9509889
7.040816,4.085108,2.061845,-0.8296455
7.744898,4.244859,2.105129,-0.7062379
8.44898,4.383169,2.120554,-0.5950462
9.153061,4.500319,2.123509,-0.5003848
9.857143,4.59827,2.1226,-0.4216628
10.56122,4.680028,2.121524,-0.3567681
11.26531,4.748765,2.121949,-0.3029328
11.96939,4.80772,2.123754,-0.2578862
12.67347,4.859182,2.126708,-0.219945
13.37755,4.90522,2.130576,-0.187599
14.08163,4.946136,2.134978,-0.1604698
14.78571,4.982687,2.139811,-0.1376373
15.4898,5.017656,2.145208,-0.1173859
16.19388,5.050448,2.150902,-0.0998096
16.89796,5.080183,2.156837,-0.08496079
17.60204,5.108449,2.162705,-0.07200579
18.30612,5.135117,2.16878,-0.06059749
19.0102,5.15972,2.174858,-0.05099143
19.71429,5.183295,2.180896,-0.04242695
20.41837,5.205444,2.186968,-0.03489134
21.12245,5.22665,2.192895,-0.02807069
21.82653,5.246397,2.198693,-0.02213536
22.53061,5.264856,2.204416,-0.01717395
23.23469,5.282738,2.209931,-0.01244424
23.93878,5.300524,2.215415,-0.007786798
24.64286,5.315767,2.220378,-0.004332966
25.34694,5.330994,2.225337,-0.0008745903
26.05102,5.345706,2.23021,0.002310795
26.7551,5.35848,2.234563,0.004928787
27.45918,5.371254,2.238917,0.00754678
28.16327,5.383455,2.243133,0.009907004
28.86735,5.393884,2.246813,0.01187278
29.57143,5.404312,2.250494,0.01383856
30.27551,5.414321,2.254056,0.01562997
30.97959,5.422493,2.257045,0.01701959
31.68367,5.430665,2.260035,0.01840921
32.38776,5.43873,2.262992,0.0197471
33.09184,5.444772,2.265274,0.02160227
33.79592,5.450766,2.267541,0.02350808
34.5,5.456735,2.269801,0.0253775
