z,p,k,epsilon
0,-1.082265,0.4365244,2.492841
0.7040816,-1.069665,0.4217972,0.1436888
1.408163,-1.071166,0.4955954,0.1100676
2.112245,-1.062608,0.5441802,0.09620072
2.816327,-1.048007,0.5738516,0.084107
3.520408,-1.035165,0.583676,0.07099406
4.22449,-1.022273,0.5753972,0.05728786
4.928571,-1.020321,0.5606354,0.04605593
5.632653,-0.9723768,0.5435379,0.03694358
6.336735,-0.9450146,0.5288048,0.0304779
7.040816,-0.9176768,0.515617,0.02564065
7.744898,-0.8901039,0.5037843,0.02194707
8.44898,-0.862034,0.4930908,0.01906508
9.153061,-0.8328036,0.483401,0.01677299
9.857143,-0.8023112,0.4746213,0.01491981
10.56122,-0.7706846,0.4667093,0.01340495
11.26531,-0.7381636,0.4595812,0.01214972
11.96939,-0.7051141,0.4531787,0.01109588
12.67347,-0.6718822,0.447438,0.01020261
13.37755,-0.6384911,0.4422549,0.009433493
14.08163,-0.6060449,0.4376771,0.008779919
14.78571,-0.5768091,0.4339187,0.008261555
15.4898,-0.5430148,0.4297261,0.00770141
16.19388,-0.5130206,0.4263057,0.007258897
16.89796,-0.4835719,0.4231125,0.006862709
17.60204,-0.4562919,0.4202078,0.006509737
18.30612,-0.4295901,0.4174699,0.006190754
19.0102,-0.4048449,0.41492,0.005903269
19.71429,-0.3811726,0.412506,0.005641541
20.41837,-0.3582191,0.4101924,0.005401311
21.12245,-0.3374523,0.4080025,0.005182898
21.82653,-0.3209794,0.4062506,0.005014126
22.53061,-0.2977173,0.4039281,0.004798912
23.23469,-0.2779348,0.4018814,0.004619364
23.93878,-0.2597876,0.3999737,0.004460054
24.64286,-0.2446962,0.398158,0.004311938
25.34694,-0.22862,0.3963731,0.004172995
26.05102,-0.2137204,0.3946494,0.004046697
26.7551,-0.2005337,0.3930036,0.003928148
27.45918,-0.1867079,0.391396,0.003816246
28.16327,-0.1738361,0.3898681,0.00371594
28.86735,-0.1620898,0.3884137,0.003621549
29.57143,-0.1498889,0.3870136,0.003533036
30.27551,-0.138424,0.3857081,0.003454425
30.97959,-0.1278863,0.3844735,0.003380635
31.68367,-0.1169174,0.3833228,0.003313213
32.38776,-0.1064462,0.3822684,0.003253478
33.09184,-0.09693253,0.3812778,0.003197782
33.79592,-0.0869211,0.38042,0.003150081
34.5,-0.07745025,0.3796417,0.003107555
