z,p,k,epsilon
0,-3.066637,0.4191495,2.345678
0.7040816,-3.209419,0.8046057,0.2208991
1.408163,-3.289957,0.9927238,0.2583456
2.112245,-3.280256,1.089522,0.3323394
2.816327,-3.147743,1.111274,0.379126
3.520408,-3.048099,1.134584,0.368464
4.22449,-2.988431,1.221135,0.3962006
4.928571,-2.876372,1.260576,0.4064617
5.632653,-2.742878,1.202091,0.3568631
6.336735,-2.572142,1.088089,0.2710012
7.040816,-2.392821,0.9698873,0.1886872
7.744898,-2.217163,0.8678291,0.1279732
8.44898,-2.050204,0.7818165,0.08662008
9.153061,-1.893137,0.7084819,0.0590363
9.857143,-1.746279,0.6470034,0.04106416
10.56122,-1.609874,0.5968161,0.02956071
11.26531,-1.484346,0.5566143,0.02218329
11.96939,-1.369314,0.524619,0.01734902
12.67347,-1.264381,0.4993274,0.01411957
13.37755,-1.167826,0.4792367,0.01188914
14.08163,-1.080997,0.4636385,0.01033106
14.78571,-1.008909,0.4524615,0.009295267
15.4898,-0.9265245,0.4412919,0.00830821
16.19388,-0.8588101,0.4334924,0.007634088
16.89796,-0.7972489,0.4272544,0.007095372
17.60204,-0.7396802,0.4222023,0.006652306
18.30612,-0.6862929,0.4179713,0.006273964
19.0102,-0.6381998,0.4143774,0.00594768
19.71429,-0.5932516,0.4112643,0.005660214
20.41837,-0.5517661,0.4085158,0.005405091
21.12245,-0.5124242,0.406063,0.005178147
21.82653,-0.479265,0.4039808,0.004987326
22.53061,-0.4481009,0.4017676,0.004788975
23.23469,-0.4176722,0.3997712,0.004614821
23.93878,-0.3875302,0.3977692,0.004442719
24.64286,-0.3631028,0.3959838,0.004298073
25.34694,-0.3384934,0.3942387,0.004159309
26.05102,-0.315629,0.3925667,0.004029998
26.7551,-0.2959829,0.3909976,0.003915514
27.45918,-0.2761874,0.3894518,0.003804422
28.16327,-0.2580158,0.3879813,0.003701924
28.86735,-0.2414524,0.3866181,0.003611562
29.57143,-0.2244143,0.3852787,0.003523909
30.27551,-0.2079921,0.384018,0.003443292
30.97959,-0.1921446,0.3828805,0.003373389
31.68367,-0.1758018,0.3817814,0.003306694
32.38776,-0.1593335,0.3807549,0.003244922
33.09184,-0.140476,0.3798668,0.003193054
33.79592,-0.1211515,0.379052,0.003145943
34.5,-0.09989486,0.378282,0.003101202
