z,U_0,U_1,U_2
1.81798e-18,-1.114726e-18,6.168609e-17,8.815613e-20
0.7040816,0.2532388,2.692959,0.1092111
1.408163,0.9349061,2.644658,0.1422529
2.112245,1.470685,2.616455,0.2515989
2.816327,1.913332,2.62172,0.4626961
3.520408,2.386169,2.609898,0.7266694
4.22449,2.908531,2.540186,0.9093925
4.928571,3.377105,2.430644,0.9562376
5.632653,3.740175,2.320329,0.9085492
6.336735,4.008378,2.231856,0.8250485
7.040816,4.207672,2.166803,0.7299907
7.744898,4.358105,2.122665,0.6362091
8.44898,4.473936,2.095005,0.5502652
9.153061,4.565837,2.079633,0.4752609
9.857143,4.64117,2.072823,0.4115619
10.56122,4.704912,2.071783,0.3582668
11.26531,4.760138,2.074514,0.3140378
11.96939,4.809337,2.079599,0.2771373
12.67347,4.853947,2.086175,0.2462325
13.37755,4.895294,2.093745,0.220036
14.08163,4.933207,2.101711,0.198134
14.78571,4.967822,2.109779,0.1798595
15.4898,5.002531,2.118434,0.1631072
16.19388,5.034074,2.126955,0.149356
16.89796,5.063607,2.135386,0.1375807
17.60204,5.092423,2.143688,0.1270202
18.30612,5.119748,2.151892,0.1177685
19.0102,5.145261,2.159785,0.1099442
19.71429,5.169959,2.167539,0.10285
20.41837,5.193143,2.175038,0.09669485
21.12245,5.2156,2.182331,0.09104419
21.82653,5.236573,2.189271,0.08617174
22.53061,5.255525,2.195659,0.08223749
23.23469,5.274676,2.202119,0.07837926
23.93878,5.294374,2.20882,0.07443362
24.64286,5.310695,2.214466,0.0718677
25.34694,5.327174,2.220128,0.06920975
26.05102,5.343138,2.22564,0.06672358
26.7551,5.356877,2.230433,0.06493844
27.45918,5.370692,2.235238,0.06311245
28.16327,5.383879,2.239844,0.06145146
28.86735,5.394998,2.24374,0.06028548
29.57143,5.406162,2.247644,0.05909623
30.27551,5.416884,2.251401,0.05799729
30.97959,5.425371,2.254371,0.05732489
31.68367,5.433909,2.25735,0.05663054
32.38776,5.442397,2.260311,0.05593906
33.09184,5.448335,2.262371,0.05560352
33.79592,5.454266,2.264416,0.05525307
34.5,5.460197,2.26646,0.05490262
