z,U_0,U_1,U_2
3.634307e-18,7.48277e-17,1.486649e-16,-5.283243e-19
0.7040816,1.438689,3.449773,-0.4525896
1.408163,1.745567,3.319396,-0.5186406
2.112245,2.06289,3.215841,-0.254561
2.816327,2.509083,2.949301,0.225448
3.520408,3.13831,2.528418,0.5762374
4.22449,3.645836,2.328096,0.6687331
4.928571,3.977903,2.221109,0.6818499
5.632653,4.213105,2.14088,0.6409476
6.336735,4.376594,2.091958,0.581398
7.040816,4.496377,2.062236,0.5151135
7.744898,4.587319,2.04631,0.4503322
8.44898,4.658625,2.040336,0.391282
9.153061,4.716816,2.040879,0.3395163
9.857143,4.766134,2.045619,0.2952767
10.56122,4.809423,2.052898,0.2581199
11.26531,4.848396,2.061688,0.2271773
11.96939,4.884406,2.071202,0.2013771
12.67347,4.918193,2.081011,0.1798236
13.37755,4.950501,2.090934,0.1616166
14.08163,4.980946,2.10052,0.146397
14.78571,5.007319,2.109064,0.1345945
15.4898,5.038318,2.119344,0.1222709
16.19388,5.06558,2.128408,0.1128297
16.89796,5.091785,2.137147,0.104468
17.60204,5.116997,2.145671,0.0973312
18.30612,5.141183,2.153891,0.09106285
19.0102,5.164428,2.161943,0.08570263
19.71429,5.186882,2.169677,0.0809019
20.41837,5.208448,2.177119,0.07647373
21.12245,5.22893,2.184286,0.07279219
21.82653,5.245292,2.190012,0.0700369
22.53061,5.266708,2.197592,0.06671481
23.23469,5.285297,2.204088,0.06376275
23.93878,5.302535,2.210058,0.06137698
24.64286,5.318849,2.216072,0.05966769
25.34694,5.334588,2.221599,0.05766713
26.05102,5.348956,2.226622,0.05618214
26.7551,5.362737,2.231675,0.05504794
27.45918,5.376015,2.236365,0.05368809
28.16327,5.387858,2.240538,0.0527476
28.86735,5.399159,2.244677,0.05203585
29.57143,5.409921,2.248491,0.05117562
30.27551,5.419348,2.251811,0.05061745
30.97959,5.42827,2.255079,0.05024426
31.68367,5.436514,2.257998,0.04976625
32.38776,5.443679,2.260502,0.04943759
33.09184,5.450386,2.262954,0.04926802
33.79592,5.4561,2.264972,0.04904611
34.5,5.461113,2.266722,0.04885124
