z,U_0,U_1,U_2
3.643498e-18,7.737864e-17,-9.635599e-18,1.377863e-19
0.7040816,2.213486,-0.06646063,0.07598427
1.408163,2.77915,0.1630252,0.1493864
2.112245,3.155833,0.4319787,0.2379747
2.816327,3.434925,0.6857451,0.3345485
3.520408,3.661163,0.9286353,0.4131707
4.22449,3.851673,1.140415,0.4445743
4.928571,4.012173,1.305258,0.4434421
5.632653,4.148714,1.433676,0.428828
6.336735,4.2654,1.537075,0.4091197
7.040816,4.366353,1.622977,0.3863013
7.744898,4.454563,1.695589,0.3616678
8.44898,4.532391,1.75743,0.3361951
9.153061,4.601656,1.810297,0.3108509
9.857143,4.663888,1.85563,0.2862379
10.56122,4.720197,1.894588,0.2628772
11.26531,4.7715,1.928234,0.2411228
11.96939,4.818638,1.957588,0.2211182
12.67347,4.862197,1.983354,0.2028619
13.37755,4.903026,2.006436,0.1862531
14.08163,4.940439,2.026726,0.1715587
14.78571,4.975187,2.04485,0.1584446
15.4898,5.00827,2.061571,0.1465926
16.19388,5.040442,2.077695,0.1358143
16.89796,5.070116,2.091904,0.126326
17.60204,5.09839,2.105501,0.1179135
18.30612,5.125366,2.117982,0.1102157
19.0102,5.150464,2.129395,0.1035739
19.71429,5.174643,2.140492,0.09760638
20.41837,5.197591,2.15072,0.09219047
21.12245,5.218847,2.160236,0.08746078
21.82653,5.236145,2.16784,0.08384273
22.53061,5.257847,2.177457,0.07953807
23.23469,5.278316,2.186384,0.07566509
23.93878,5.296551,2.194258,0.0724316
24.64286,5.312734,2.201149,0.07012224
25.34694,5.328713,2.208005,0.06769572
26.05102,5.344239,2.214754,0.06535285
26.7551,5.357642,2.220377,0.06379156
27.45918,5.371039,2.226067,0.06210245
28.16327,5.383889,2.231573,0.06052761
28.86735,5.394685,2.236043,0.05953204
29.57143,5.405506,2.240579,0.05843924
30.27551,5.415841,2.244946,0.05741119
30.97959,5.424196,2.248359,0.0568498
31.68367,5.432458,2.251761,0.05624242
32.38776,5.440441,2.25508,0.055624
33.09184,5.446521,2.257515,0.05536845
33.79592,5.452258,2.259801,0.05510179
34.5,5.458035,2.262138,0.05479595
