z,p,k,epsilon
0,-2.448696,0.0242395,0.03261233
0.7040816,-2.440127,0.08473655,0.01030401
1.408163,-2.430153,0.1314029,0.01384781
2.112245,-2.411178,0.1762692,0.01828536
2.816327,-2.391998,0.2172081,0.02313821
3.520408,-2.38071,0.2509363,0.02889504
4.22449,-2.381455,0.2736619,0.03818967
4.928571,-2.405288,0.2912536,0.06780406
5.632653,-2.369986,0.5581102,0.8376739
6.336735,-2.099965,0.515366,0.2299629
7.040816,-1.955114,0.6189117,0.08793714
7.744898,-1.799134,0.6439627,0.06199082
8.44898,-1.664634,0.6244131,0.04506048
9.153061,-1.53617,0.5947583,0.03348273
9.857143,-1.418934,0.5641359,0.02566826
10.56122,-1.312223,0.5368,0.0204033
11.26531,-1.215137,0.5135883,0.01677046
11.96939,-1.126647,0.4942618,0.01418052
12.67347,-1.045751,0.478278,0.01227849
13.37755,-0.970878,0.4650086,0.01083513
14.08163,-0.9033503,0.4542657,0.009736343
14.78571,-0.848052,0.4463795,0.008959932
15.4898,-0.7819324,0.4379029,0.008147381
16.19388,-0.728097,0.4316857,0.007557274
16.89796,-0.6787997,0.426558,0.007070279
17.60204,-0.6331333,0.4221879,0.00665542
18.30612,-0.5897322,0.4183558,0.006290205
19.0102,-0.5511239,0.414979,0.005969645
19.71429,-0.5145446,0.4119478,0.005682037
20.41837,-0.4807955,0.4092381,0.005427436
21.12245,-0.4497624,0.4067573,0.00519901
21.82653,-0.4237984,0.4046587,0.005008602
22.53061,-0.3911985,0.4022577,0.004796718
23.23469,-0.3659397,0.4001909,0.004620578
23.93878,-0.3409048,0.3982001,0.00445504
24.64286,-0.3198846,0.396344,0.004307455
25.34694,-0.2990952,0.3945396,0.004167318
26.05102,-0.2788962,0.3928017,0.004037547
26.7551,-0.261576,0.3911726,0.003920817
27.45918,-0.2444296,0.3895839,0.003808868
28.16327,-0.2277952,0.3880625,0.00370624
28.86735,-0.2129667,0.3866512,0.003614138
29.57143,-0.1981593,0.3852838,0.00352601
30.27551,-0.1833285,0.3839885,0.003445574
30.97959,-0.1695383,0.3828097,0.003374208
31.68367,-0.155675,0.3816931,0.003307273
32.38776,-0.1418514,0.3806456,0.003245952
33.09184,-0.1277793,0.3797167,0.003192724
33.79592,-0.1119207,0.3788894,0.003145489
34.5,-0.09624781,0.3781106,0.003101432
