z,p,k,epsilon
3.643498e-18,-0.08665288,0.3833702,2.049848
0.7040816,-0.07193906,0.5715136,0.2226084
1.408163,-0.07458899,0.6506935,0.1768263
2.112245,-0.07946157,0.6729458,0.1411214
2.816327,-0.1058065,0.6692254,0.1104783
3.520408,-0.1810117,0.649847,0.08482792
4.22449,-0.2779284,0.6211112,0.06402812
4.928571,-0.3711182,0.5935444,0.04914639
5.632653,-0.4266257,0.5701748,0.03873939
6.336735,-0.4788516,0.5508414,0.03153472
7.040816,-0.5188281,0.5342206,0.02632503
7.744898,-0.5472825,0.5195584,0.02241808
8.44898,-0.5649447,0.5064548,0.01940113
9.153061,-0.5730275,0.49478,0.01702594
9.857143,-0.5728306,0.4843447,0.0151143
10.56122,-0.5657276,0.4750627,0.01355599
11.26531,-0.5531753,0.4668491,0.01227104
11.96939,-0.5366226,0.4595859,0.01119601
12.67347,-0.5170183,0.4531453,0.0102862
13.37755,-0.4954032,0.4474183,0.009505323
14.08163,-0.4730548,0.4424149,0.008843728
14.78571,-0.4499853,0.4379735,0.008273197
15.4898,-0.4268966,0.4339573,0.007771633
16.19388,-0.4047038,0.4302646,0.007316069
16.89796,-0.381972,0.4268835,0.006915888
17.60204,-0.3616639,0.4238277,0.006558966
18.30612,-0.3404277,0.4209065,0.006231732
19.0102,-0.3205405,0.4182411,0.005944848
19.71429,-0.3026818,0.4157396,0.005682106
20.41837,-0.2844336,0.413328,0.005439486
21.12245,-0.2682507,0.4111162,0.005222998
21.82653,-0.2547063,0.4092914,0.0050527
22.53061,-0.2383545,0.4069664,0.004847004
23.23469,-0.2220717,0.4047291,0.004655253
23.93878,-0.2073243,0.4027237,0.004486338
24.64286,-0.194308,0.4008787,0.004343457
25.34694,-0.1818936,0.3990362,0.004203219
26.05102,-0.1705328,0.3972286,0.004068947
26.7551,-0.1591094,0.3955686,0.003955027
27.45918,-0.1484255,0.3939076,0.003841893
28.16327,-0.1384634,0.3922911,0.003734496
28.86735,-0.1283612,0.3908425,0.003644498
29.57143,-0.1189093,0.3893919,0.003554838
30.27551,-0.1100323,0.3879863,0.00346965
30.97959,-0.1010759,0.38678,0.003400244
31.68367,-0.09251939,0.3855825,0.003331809
32.38776,-0.08439251,0.384415,0.00326584
33.09184,-0.07646997,0.3834768,0.003214724
33.79592,-0.06870513,0.3825795,0.003166207
34.5,-0.06140454,0.3816773,0.003117603
