z,U_0,U_1,U_2
0,0,0,0
0.7040816,0.8698831,0.3075593,-0.003235395
1.408163,1.29161,0.7807335,0.02021859
2.112245,1.615161,1.101231,0.09847797
2.816327,1.86806,1.3161,0.2406334
3.520408,2.090975,1.546398,0.4678737
4.22449,2.310847,1.905349,0.6543327
4.928571,2.517399,2.246758,0.6970767
5.632653,2.689507,2.492666,0.6891005
6.336735,2.84085,2.697074,0.6620106
7.040816,2.967113,2.863929,0.6318595
7.744898,3.076961,3.006176,0.5977738
8.44898,3.173494,3.128764,0.5616354
9.153061,3.259109,3.234938,0.5249654
9.857143,3.335538,3.327294,0.4888031
10.56122,3.404057,3.407841,0.4540142
11.26531,3.465768,3.478417,0.4209712
11.96939,3.521713,3.540737,0.3900489
12.67347,3.572655,3.596093,0.3613903
13.37755,3.619596,3.645932,0.33483
14.08163,3.662062,3.690061,0.3109785
14.78571,3.697609,3.726375,0.2911442
15.4898,3.738178,3.767361,0.2687041
16.19388,3.772038,3.801045,0.2507776
16.89796,3.803552,3.831742,0.2341837
17.60204,3.832955,3.860507,0.219327
18.30612,3.860519,3.887157,0.2055771
19.0102,3.88608,3.911823,0.193377
19.71429,3.910228,3.934989,0.1822695
20.41837,3.932949,3.956506,0.1720291
21.12245,3.954206,3.976757,0.1627362
21.82653,3.97088,3.992544,0.1557063
22.53061,3.992455,4.013162,0.1470053
23.23469,4.010795,4.030187,0.1398557
23.93878,4.027943,4.046507,0.1331551
24.64286,4.043518,4.061205,0.1277846
25.34694,4.058477,4.074998,0.1226542
26.05102,4.072251,4.088032,0.1178964
26.7551,4.085105,4.100063,0.1138557
27.45918,4.09746,4.111396,0.1100171
28.16327,4.108596,4.121864,0.106541
28.86735,4.118988,4.131514,0.1035941
29.57143,4.128877,4.140514,0.1008132
30.27551,4.137647,4.14866,0.09830517
30.97959,4.145787,4.156144,0.09623399
31.68367,4.153311,4.1629,0.09430885
32.38776,4.159929,4.168931,0.09252792
33.09184,4.166026,4.174448,0.09116774
33.79592,4.171226,4.179016,0.08994607
34.5,4.175822,4.183063,0.08883133
