z,p,k,epsilon
0,-3.416889,0.05947647,0.1253828
0.7040816,-3.385612,0.2249612,0.04375443
1.408163,-3.401068,0.3054988,0.04585371
2.112245,-3.437985,0.3673695,0.04778115
2.816327,-3.48996,0.4264067,0.05252072
3.520408,-3.560955,0.4873416,0.06046236
4.22449,-3.644217,0.556109,0.07317119
4.928571,-3.693399,0.6630259,0.1053836
5.632653,-3.672741,0.8831416,0.2142225
6.336735,-3.509763,1.29908,0.552605
7.040816,-3.354026,1.631125,0.9971735
7.744898,-3.132183,1.28721,0.7012013
8.44898,-2.939904,0.9108614,0.2475788
9.153061,-2.755638,0.8129624,0.1158217
9.857143,-2.572378,0.7664952,0.07109302
10.56122,-2.390848,0.7210145,0.04879835
11.26531,-2.215411,0.6753187,0.03555504
11.96939,-2.049593,0.6322524,0.0269541
12.67347,-1.895148,0.5937124,0.02112737
13.37755,-1.751645,0.5601248,0.01705327
14.08163,-1.622431,0.5321344,0.01418376
14.78571,-1.507733,0.5092412,0.01213731
15.4898,-1.395906,0.4898583,0.01058495
16.19388,-1.294435,0.4736696,0.009366094
16.89796,-1.202807,0.4606618,0.008440232
17.60204,-1.119735,0.4498611,0.007695103
18.30612,-1.042238,0.4408379,0.0070879
19.0102,-0.9731846,0.4336732,0.006611586
19.71429,-0.9094094,0.4275074,0.006202173
20.41837,-0.8497133,0.422218,0.00584994
21.12245,-0.7954823,0.4175797,0.005540625
21.82653,-0.7461317,0.4136483,0.005277538
22.53061,-0.7001722,0.4102456,0.005050036
23.23469,-0.6578396,0.4070424,0.004837128
23.93878,-0.6157091,0.4038667,0.004626132
24.64286,-0.5818975,0.4013696,0.004464785
25.34694,-0.548109,0.3988757,0.004303698
26.05102,-0.5152022,0.396475,0.00414926
26.7551,-0.4883773,0.3944502,0.004024654
27.45918,-0.4615523,0.3924254,0.003900048
28.16327,-0.4353192,0.3904867,0.003781755
28.86735,-0.4121585,0.3888397,0.003685679
29.57143,-0.3889979,0.3871927,0.003589603
30.27551,-0.3660529,0.3856023,0.003497381
30.97959,-0.3458286,0.3843155,0.003425416
31.68367,-0.3256043,0.3830286,0.003353451
32.38776,-0.3056075,0.3817468,0.003281889
33.09184,-0.2835094,0.3808407,0.003231192
33.79592,-0.261149,0.3799463,0.003181021
34.5,-0.2390494,0.3790503,0.003130845
