z,U_0,U_1,U_2
0,0,0,0
0.7040816,3.194012,0.9492976,-0.5478084
1.408163,3.122034,0.964507,-0.5752111
2.112245,3.263683,1.136722,-0.4161677
2.816327,2.864235,0.9698356,0.06147624
3.520408,1.216104,0.7290475,-0.2723015
4.22449,3.467605,1.427896,0.0496312
4.928571,3.610978,2.215544,0.4785796
5.632653,3.603727,2.521953,0.5902317
6.336735,3.599448,2.756772,0.6200444
7.040816,3.603189,2.946926,0.6134423
7.744898,3.615228,3.103084,0.5923565
8.44898,3.63169,3.234041,0.5613482
9.153061,3.650997,3.344476,0.5247883
9.857143,3.672193,3.437929,0.4858072
10.56122,3.694615,3.517143,0.446697
11.26531,3.717806,3.584655,0.4090044
11.96939,3.741313,3.642748,0.3736225
12.67347,3.764829,3.693127,0.3409985
13.37755,3.788302,3.737495,0.3110914
14.08163,3.810935,3.776057,0.2845814
14.78571,3.832544,3.809753,0.2612414
15.4898,3.85469,3.841751,0.2393013
16.19388,3.875773,3.870064,0.2201091
16.89796,3.896227,3.895972,0.2028052
17.60204,3.915726,3.91983,0.1877221
18.30612,3.934743,3.942122,0.1739269
19.0102,3.952642,3.962338,0.1620675
19.71429,3.969885,3.981336,0.1514584
20.41837,3.986526,3.999195,0.1416838
21.12245,4.002336,4.015968,0.1330931
21.82653,4.017134,4.031508,0.1255495
22.53061,4.031341,4.046049,0.1187877
23.23469,4.044861,4.059946,0.112729
23.93878,4.058333,4.073739,0.106721
24.64286,4.070071,4.085394,0.1023748
25.34694,4.081792,4.09704,0.09803225
26.05102,4.09325,4.108345,0.093787
26.7551,4.103075,4.117931,0.09062616
27.45918,4.1129,4.127518,0.08746533
28.16327,4.12236,4.136688,0.08441394
28.86735,4.130284,4.144276,0.08214095
29.57143,4.138208,4.151864,0.07986795
30.27551,4.145867,4.159158,0.07763492
30.97959,4.151909,4.164811,0.07596707
31.68367,4.157952,4.170463,0.07429922
32.38776,4.163975,4.176093,0.07259218
33.09184,4.168226,4.179878,0.07138849
33.79592,4.172428,4.183621,0.07019441
34.5,4.176633,4.187366,0.06899364
