z,p,k,epsilon
0,-0.02109752,0.7081679,5.151212
0.7040816,-0.04674565,0.4569052,0.13286
1.408163,-0.08704648,0.5921262,0.1133995
2.112245,-0.04019487,0.7040261,0.1189724
2.816327,0.09683786,0.8146674,0.1302871
3.520408,0.2156705,0.9089831,0.1392096
4.22449,0.09055471,0.9059323,0.1207892
4.928571,-0.08278881,0.8310649,0.08891736
5.632653,-0.2268327,0.7609012,0.0658289
6.336735,-0.2477649,0.7001306,0.04933805
7.040816,-0.2996936,0.6553108,0.03879888
7.744898,-0.343597,0.6194963,0.03143146
8.44898,-0.3818519,0.5901865,0.02608687
9.153061,-0.4137151,0.56574,0.02208995
9.857143,-0.4391095,0.5450385,0.01902241
10.56122,-0.4580316,0.527389,0.01662647
11.26531,-0.4708152,0.5121705,0.01471496
11.96939,-0.4780881,0.4989816,0.01316274
12.67347,-0.4805036,0.4875095,0.01188566
13.37755,-0.4786723,0.4774298,0.01081575
14.08163,-0.4733,0.468745,0.009928472
14.78571,-0.4659677,0.4617718,0.00923948
15.4898,-0.4559092,0.4541735,0.008510495
16.19388,-0.4440678,0.448152,0.007947182
16.89796,-0.4296667,0.4426291,0.007448703
17.60204,-0.416435,0.437759,0.0070138
18.30612,-0.4020163,0.4332768,0.006625994
19.0102,-0.3875047,0.4292133,0.006281029
19.71429,-0.3728455,0.4254781,0.005971441
20.41837,-0.3571838,0.421967,0.005689603
21.12245,-0.3433737,0.4187418,0.005436757
21.82653,-0.3315882,0.4162129,0.00524297
22.53061,-0.3146566,0.4129871,0.00500124
23.23469,-0.2982988,0.4101767,0.00480011
23.93878,-0.2841651,0.407539,0.004617214
24.64286,-0.2719873,0.4051378,0.004452485
25.34694,-0.2577326,0.4027953,0.004298089
26.05102,-0.2455524,0.4005975,0.004159154
26.7551,-0.2338377,0.3985161,0.004029073
27.45918,-0.2209394,0.3964898,0.003906364
28.16327,-0.2096989,0.3946032,0.003797223
28.86735,-0.1986363,0.3928166,0.00369463
29.57143,-0.1866279,0.3911003,0.003598428
30.27551,-0.1758572,0.3895216,0.003513396
30.97959,-0.1655084,0.3880351,0.003433649
31.68367,-0.154417,0.3866501,0.003360769
32.38776,-0.1445342,0.3853894,0.003296395
33.09184,-0.1351618,0.3842113,0.00323642
33.79592,-0.1241482,0.3831902,0.003184975
34.5,-0.1136289,0.3822665,0.003139165
