z,U_0,U_1,U_2
0,0,0,0
0.7040816,-1.01955,3.369194,-0.2718824
1.408163,-0.8931735,3.785187,-0.3855272
2.112245,-0.7368556,4.14233,-0.3425197
2.816327,-0.5702914,4.382994,-0.3192631
3.520408,-0.5841998,4.500709,-0.401719
4.22449,-0.8339609,4.530271,-0.4136045
4.928571,-1.060473,4.501529,-0.2288217
5.632653,-1.08809,4.490961,0.01336807
6.336735,-0.9894386,4.529221,0.1925413
7.040816,-0.8535839,4.600436,0.2957199
7.744898,-0.7240577,4.686847,0.3466975
8.44898,-0.6116053,4.774139,0.366231
9.153061,-0.5177563,4.85697,0.3672871
9.857143,-0.4401582,4.933994,0.3576513
10.56122,-0.3764221,5.004688,0.3426005
11.26531,-0.3238701,5.069565,0.3250346
11.96939,-0.2801223,5.129231,0.3068415
12.67347,-0.2433705,5.184413,0.2886747
13.37755,-0.2120892,5.236035,0.2708667
14.08163,-0.185862,5.283301,0.2541523
14.78571,-0.1659509,5.322216,0.2404655
15.4898,-0.1435161,5.369587,0.2235436
16.19388,-0.1267352,5.408849,0.2097551
16.89796,-0.1122591,5.445534,0.1972774
17.60204,-0.0997185,5.479976,0.1856529
18.30612,-0.08859183,5.51263,0.1747312
19.0102,-0.07918677,5.543413,0.1650266
19.71429,-0.0707778,5.572687,0.1559769
20.41837,-0.06337766,5.600129,0.1478526
21.12245,-0.05687311,5.625974,0.1402579
21.82653,-0.05183331,5.647162,0.1342853
22.53061,-0.04601981,5.673627,0.1270869
23.23469,-0.04130705,5.695278,0.1217697
23.93878,-0.03689275,5.716787,0.1161565
24.64286,-0.03352938,5.736408,0.1116033
25.34694,-0.03015481,5.754797,0.1076321
26.05102,-0.0271815,5.77219,0.1037474
26.7551,-0.02472799,5.788426,0.1004666
27.45918,-0.02225272,5.803712,0.09757155
28.16327,-0.02010425,5.817863,0.09480809
28.86735,-0.01829017,5.831006,0.09251623
29.57143,-0.01646054,5.843281,0.09050991
30.27551,-0.01486057,5.854434,0.0886188
30.97959,-0.01351791,5.864731,0.08709945
31.68367,-0.01217348,5.874064,0.08583505
32.38776,-0.01096233,5.882434,0.08464802
33.09184,-0.00997626,5.890103,0.08375013
33.79592,-0.009023675,5.89656,0.08306003
34.5,-0.008153563,5.902344,0.08240197
