z,p,k,epsilon
0,-3.072351,0.3101867,1.493517
0.7040816,-3.08375,0.4175935,0.1509622
1.408163,-3.09208,0.5637284,0.2079086
2.112245,-3.173325,0.6334684,0.2480092
2.816327,-3.318067,0.6281994,0.2504309
3.520408,-3.39816,0.6260656,0.2621187
4.22449,-3.394634,0.7863571,0.362856
4.928571,-3.440605,0.9107432,0.3899931
5.632653,-3.486372,0.9627657,0.3623477
6.336735,-3.505983,1.153968,0.4840985
7.040816,-3.420947,1.498804,0.8525836
7.744898,-3.162034,1.321498,0.6629025
8.44898,-2.848745,0.9786091,0.2483884
9.153061,-2.564448,0.865215,0.1177288
9.857143,-2.313823,0.7985638,0.07165064
10.56122,-2.091667,0.7362194,0.04815288
11.26531,-1.894365,0.6789094,0.03426055
11.96939,-1.718356,0.6290933,0.0255473
12.67347,-1.560965,0.5875343,0.01986475
13.37755,-1.419206,0.5533916,0.01602818
14.08163,-1.292856,0.5260164,0.01339594
14.78571,-1.183135,0.5048452,0.01159197
15.4898,-1.077111,0.4862817,0.01014751
16.19388,-0.9848991,0.4717966,0.009080706
16.89796,-0.9020447,0.4599432,0.008247357
17.60204,-0.8268382,0.4500251,0.007567816
18.30612,-0.758446,0.4418062,0.007014617
19.0102,-0.6980514,0.4350544,0.006563114
19.71429,-0.642393,0.4291774,0.006172831
20.41837,-0.5914512,0.4240558,0.005833038
21.12245,-0.5433382,0.4195305,0.005533445
21.82653,-0.5080699,0.4162499,0.005316355
22.53061,-0.4676491,0.4123772,0.005061745
23.23469,-0.4293616,0.4088626,0.004833803
23.93878,-0.394061,0.4056909,0.004631529
24.64286,-0.3648304,0.4029859,0.00446292
25.34694,-0.3366085,0.4004065,0.004302006
26.05102,-0.3098878,0.3979982,0.004152422
26.7551,-0.2865142,0.3958182,0.004023627
27.45918,-0.263779,0.3937108,0.003898779
28.16327,-0.2420048,0.3917322,0.003783195
28.86735,-0.222696,0.3899578,0.003684121
29.57143,-0.2038744,0.3882316,0.00358764
30.27551,-0.1857646,0.3866113,0.003498169
30.97959,-0.169494,0.3851964,0.003422884
31.68367,-0.15355,0.3838295,0.003350378
32.38776,-0.1379006,0.3825417,0.003282355
33.09184,-0.1238218,0.381469,0.003227225
33.79592,-0.1101773,0.3804707,0.003176274
34.5,-0.09688538,0.3795082,0.003126943
