z,U_0,U_1,U_2
1.816559e-18,-1.850539e-17,5.412845e-18,2.103103e-19
0.7040816,-0.6324429,-0.1773708,0.1936195
1.408163,-0.6169659,-0.2211201,0.319205
2.112245,-0.5858378,-0.2343545,0.4222717
2.816327,-0.528218,-0.2772359,0.502419
3.520408,-0.4184973,-0.3465631,0.5102149
4.22449,-0.2651228,-0.3528757,0.4427259
4.928571,-0.1189631,-0.2556008,0.3638031
5.632653,-0.03126087,-0.03169078,0.2937026
6.336735,-0.05595461,0.4218033,0.2115971
7.040816,-0.1913127,1.38262,0.1200587
7.744898,-0.3263147,3.006949,0.1232273
8.44898,-0.3392418,4.420154,0.2385737
9.153061,-0.2927439,4.916472,0.2734906
9.857143,-0.25142,5.077198,0.2612652
10.56122,-0.216468,5.171042,0.2422775
11.26531,-0.1860495,5.241918,0.223931
11.96939,-0.1595624,5.299457,0.2073858
12.67347,-0.1368027,5.347841,0.1924328
13.37755,-0.1172726,5.389892,0.1787882
14.08163,-0.1009043,5.426529,0.1665707
14.78571,-0.08681609,5.459496,0.1555814
15.4898,-0.07496,5.489461,0.1456303
16.19388,-0.0647051,5.518118,0.1362395
16.89796,-0.05619963,5.544654,0.127838
17.60204,-0.04876536,5.569749,0.120366
18.30612,-0.04242308,5.593781,0.1134542
19.0102,-0.03721751,5.61626,0.10739
19.71429,-0.03268995,5.637918,0.101919
20.41837,-0.02885055,5.658658,0.09687994
21.12245,-0.02544082,5.678528,0.09239697
21.82653,-0.02251237,5.697508,0.08837801
22.53061,-0.02022155,5.714822,0.08503008
23.23469,-0.01798314,5.732004,0.08181102
23.93878,-0.01581309,5.749344,0.07853935
24.64286,-0.01430876,5.764281,0.07627187
25.34694,-0.01275996,5.779198,0.07402511
26.05102,-0.01134668,5.793709,0.07191927
26.7551,-0.01025858,5.806275,0.07043247
27.45918,-0.009170481,5.818841,0.06894568
28.16327,-0.008193693,5.830883,0.06759132
28.86735,-0.0074278,5.841026,0.06667877
29.57143,-0.006661907,5.851169,0.06576623
30.27551,-0.005963488,5.860921,0.0649356
30.97959,-0.005429786,5.868608,0.06448859
31.68367,-0.004896084,5.876294,0.06404158
32.38776,-0.004371054,5.883921,0.06360483
33.09184,-0.004031504,5.889247,0.06347027
33.79592,-0.003680239,5.894506,0.06333682
34.5,-0.003328974,5.899765,0.06320337
