z,p,k,epsilon
0,-2.544743,0.5448876,3.476656
0.7040816,-2.591098,0.8781113,0.3869201
1.408163,-2.620444,1.030248,0.381363
2.112245,-2.651133,1.021004,0.3508335
2.816327,-2.711073,0.92656,0.2885065
3.520408,-2.831202,0.9123003,0.2980224
4.22449,-3.039935,1.039072,0.4320581
4.928571,-3.238308,1.218392,0.6433586
5.632653,-3.298601,1.302535,0.7578028
6.336735,-3.178572,1.232109,0.600827
7.040816,-2.89341,1.116919,0.3395067
7.744898,-2.573104,1.007765,0.1693132
8.44898,-2.273562,0.8964775,0.09462437
9.153061,-2.014209,0.7938716,0.05781391
9.857143,-1.791873,0.7090125,0.03812117
10.56122,-1.601702,0.6432378,0.02721058
11.26531,-1.437743,0.5933931,0.02078664
11.96939,-1.295322,0.5557596,0.01675625
12.67347,-1.170703,0.5270224,0.01406198
13.37755,-1.06055,0.5047345,0.01215749
14.08163,-0.9648541,0.487553,0.01077135
14.78571,-0.8895283,0.4755432,0.009831137
15.4898,-0.8038415,0.4627928,0.008853786
16.19388,-0.7361024,0.4536425,0.008155883
16.89796,-0.6762581,0.4461844,0.007585474
17.60204,-0.6218876,0.4398273,0.007101872
18.30612,-0.5728725,0.4342639,0.006678451
19.0102,-0.5284428,0.4293629,0.006307197
19.71429,-0.488083,0.4249863,0.005976436
20.41837,-0.451435,0.4211336,0.005687191
21.12245,-0.4172299,0.4176163,0.005428167
21.82653,-0.3906109,0.4148091,0.005222927
22.53061,-0.3579168,0.4113633,0.004977615
23.23469,-0.3327775,0.4086426,0.004784101
23.93878,-0.3060279,0.4058847,0.004597462
24.64286,-0.2836008,0.4033864,0.004431368
25.34694,-0.2632986,0.4010775,0.004278742
26.05102,-0.2427438,0.3988546,0.004139208
26.7551,-0.2248043,0.3967574,0.004009826
27.45918,-0.2080997,0.3947782,0.003888874
28.16327,-0.1910226,0.3929021,0.003779783
28.86735,-0.1759609,0.3911346,0.003678401
29.57143,-0.1618979,0.3894658,0.003583694
30.27551,-0.1476004,0.3879122,0.003499059
30.97959,-0.1347198,0.3864558,0.003420613
31.68367,-0.1226453,0.38511,0.00334889
32.38776,-0.1101714,0.3838776,0.003284924
33.09184,-0.09868227,0.3827324,0.003226133
33.79592,-0.08828539,0.381737,0.003175476
34.5,-0.07782996,0.3808323,0.003129925
