z,p,k,epsilon
0,-2.701765,0.1645422,0.5763603
0.7040816,-2.64375,0.4287049,0.09822156
1.408163,-2.683664,0.5702911,0.08853101
2.112245,-2.81583,0.6794693,0.09405767
2.816327,-3.062908,0.7486909,0.09952245
3.520408,-3.39322,0.7754564,0.1005226
4.22449,-3.655521,0.7989674,0.104722
4.928571,-3.796786,0.8705598,0.1270752
5.632653,-3.867213,1.02653,0.1905552
6.336735,-3.870239,1.31179,0.3554571
7.040816,-3.790422,1.728211,0.7263265
7.744898,-3.594069,1.906901,1.073098
8.44898,-3.273024,1.323341,0.6161127
9.153061,-2.964081,0.9029165,0.1891254
9.857143,-2.686845,0.8212249,0.09140843
10.56122,-2.434316,0.7781269,0.05956451
11.26531,-2.201884,0.7319202,0.04282056
11.96939,-1.990191,0.6846362,0.03209991
12.67347,-1.799144,0.6401062,0.02480034
13.37755,-1.626327,0.6001894,0.01968518
14.08163,-1.474093,0.5664694,0.01609452
14.78571,-1.337681,0.5381288,0.01350954
15.4898,-1.216076,0.5148484,0.01164294
16.19388,-1.104013,0.4949008,0.01016746
16.89796,-1.006042,0.4787517,0.009055028
17.60204,-0.9176089,0.4652449,0.008167355
18.30612,-0.8373909,0.4539341,0.007454245
19.0102,-0.76742,0.4449394,0.006903147
19.71429,-0.7034205,0.4372083,0.006434368
20.41837,-0.6453878,0.4305789,0.006035533
21.12245,-0.5919258,0.4248044,0.005689468
21.82653,-0.543778,0.419876,0.005395155
22.53061,-0.5036791,0.4159063,0.005159186
23.23469,-0.4639039,0.4120236,0.004928751
23.93878,-0.423167,0.408045,0.004692673
24.64286,-0.3919347,0.4051161,0.004521972
25.34694,-0.3607025,0.4021872,0.004351271
26.05102,-0.3308268,0.3993652,0.004187594
26.7551,-0.3058883,0.397055,0.004057545
27.45918,-0.2809499,0.3947448,0.003927496
28.16327,-0.257223,0.3925343,0.003804065
28.86735,-0.2368174,0.3906943,0.003704818
29.57143,-0.2164118,0.3888542,0.003605571
30.27551,-0.1967404,0.3870767,0.003510277
30.97959,-0.1797057,0.3856489,0.003436359
31.68367,-0.162671,0.3842211,0.003362441
32.38776,-0.145811,0.382791,0.003288501
33.09184,-0.1313875,0.3817605,0.003236748
33.79592,-0.1169742,0.3807324,0.003185124
34.5,-0.1025608,0.3797043,0.0031335
