z,p,k,epsilon
3.634163e-18,-4.006163,0.7545028,5.664907
0.7040816,-4.130808,1.106513,0.6449124
1.408163,-4.213393,1.257614,0.6524007
2.112245,-4.219282,1.123014,0.5119066
2.816327,-4.164083,0.9258685,0.3446642
3.520408,-4.103025,0.9624775,0.3368313
4.22449,-4.013419,1.146292,0.4273919
4.928571,-3.689549,1.283119,0.4298799
5.632653,-3.076557,1.30354,0.3206545
6.336735,-2.336139,1.19536,0.1956335
7.040816,-1.757143,1.02499,0.1107397
7.744898,-1.391072,0.8763662,0.06773636
8.44898,-1.159809,0.7570148,0.04339155
9.153061,-0.9963685,0.6718937,0.03048082
9.857143,-0.8724843,0.6118883,0.02317851
10.56122,-0.7751615,0.5692489,0.01871446
11.26531,-0.6968059,0.5383114,0.01576617
11.96939,-0.6320717,0.5151422,0.01367217
12.67347,-0.5775505,0.4973984,0.01211222
13.37755,-0.5306102,0.4833079,0.01089117
14.08163,-0.4903837,0.4721381,0.009927348
14.78571,-0.4585029,0.4638582,0.009213993
15.4898,-0.4227012,0.4548916,0.00844866
16.19388,-0.3936052,0.4481651,0.00787403
16.89796,-0.3685074,0.4424175,0.007382583
17.60204,-0.3440911,0.4372631,0.006949429
18.30612,-0.3223791,0.4326483,0.006565714
19.0102,-0.3019131,0.4284809,0.006224376
19.71429,-0.2829326,0.4246995,0.005918193
20.41837,-0.2657109,0.4212539,0.005643387
21.12245,-0.2491428,0.4180475,0.005395448
21.82653,-0.2366176,0.4155277,0.005203042
22.53061,-0.2182502,0.4122513,0.004961421
23.23469,-0.2052914,0.4095777,0.004766729
23.93878,-0.1910538,0.4070422,0.004590719
24.64286,-0.1788561,0.4046738,0.004428658
25.34694,-0.1678953,0.4024235,0.004278154
26.05102,-0.1558319,0.4002352,0.004140203
26.7551,-0.1454708,0.398194,0.004012395
27.45918,-0.1358853,0.3962293,0.003892181
28.16327,-0.1253629,0.3943625,0.00378397
28.86735,-0.1162133,0.3926122,0.003683164
29.57143,-0.1077232,0.3909389,0.003588656
30.27551,-0.09858074,0.3893758,0.003504268
30.97959,-0.09038784,0.3879151,0.003425813
31.68367,-0.08275432,0.3865568,0.003354029
32.38776,-0.07452786,0.3853038,0.003290002
33.09184,-0.06691197,0.3841426,0.003230922
33.79592,-0.06014676,0.3831305,0.003180077
34.5,-0.05319292,0.382205,0.003134406
