z,U_0,U_1,U_2
0,0,0,0
0.7040816,-0.5235225,-0.09513249,0.136864
1.408163,-0.4958399,0.6285963,0.2104273
2.112245,-0.4444373,1.271502,0.3379835
2.816327,-0.3905923,1.832699,0.5201338
3.520408,-0.3424231,2.356449,0.6816618
4.22449,-0.3018942,2.816879,0.7612343
4.928571,-0.2691144,3.190399,0.7823776
5.632653,-0.2393878,3.505209,0.7709357
6.336735,-0.2136437,3.764801,0.7454866
7.040816,-0.1902692,3.986975,0.7112087
7.744898,-0.1689474,4.179426,0.6720401
8.44898,-0.1495551,4.347396,0.6305155
9.153061,-0.1320303,4.494799,0.5883985
9.857143,-0.1162842,4.624791,0.5467979
10.56122,-0.1023425,4.7397,0.5067574
11.26531,-0.09000012,4.841718,0.4688322
11.96939,-0.07911516,4.932819,0.4334371
12.67347,-0.06956346,5.014615,0.4005731
13.37755,-0.06115848,5.088872,0.3700464
14.08163,-0.05392491,5.15527,0.3424076
14.78571,-0.04755459,5.215846,0.3171391
15.4898,-0.04202645,5.271221,0.2941478
16.19388,-0.03715071,5.322661,0.2729076
16.89796,-0.03294996,5.369787,0.2538975
17.60204,-0.02923439,5.413445,0.2364765
18.30612,-0.0259555,5.454347,0.2206187
19.0102,-0.0231491,5.491525,0.2067085
19.71429,-0.02068342,5.526432,0.1938515
20.41837,-0.01850642,5.55919,0.1821928
21.12245,-0.01658238,5.589519,0.1716494
21.82653,-0.01513187,5.613634,0.1636371
22.53061,-0.01369932,5.64049,0.1550622
23.23469,-0.01218868,5.667869,0.1465824
23.93878,-0.01070999,5.694603,0.1383006
24.64286,-0.01001349,5.715699,0.1325367
25.34694,-0.009027295,5.736627,0.1269174
26.05102,-0.007878202,5.756827,0.1215769
26.7551,-0.007396236,5.774041,0.1174043
27.45918,-0.006631265,5.791219,0.1133088
28.16327,-0.005815355,5.80759,0.1094843
28.86735,-0.005460094,5.82132,0.1065657
29.57143,-0.004898467,5.835025,0.1036989
30.27551,-0.004271966,5.848165,0.1009984
30.97959,-0.004010283,5.858595,0.09909438
31.68367,-0.00362432,5.869014,0.09721845
32.38776,-0.003128953,5.879208,0.0953973
33.09184,-0.002922807,5.886665,0.09425669
33.79592,-0.002686287,5.893921,0.09315584
34.5,-0.002316703,5.901165,0.09208263
